,TCpol,TCs,Amyg,OFCi,INSa,OFCm,TCc,OFCl,TCi,PHC,INS-G,PMCvl,VACv,INSp,PFCpol,HIP,sACC,PFCvl,V2,PFCm,TCv,VACd,V1-right,PFCcl,A2,CCr,CCp,ACC,S2,S1,A1,M1,PCi,PCm,PFCdm,PCip,PCs,FEF,PFCdl,PMCm,PMCdl,Thal-Front,Thal-Temp,Thal-OccPar,BG-caud,BG-put,BG-pall,BG-nac,TCpol.1,TCs.1,Amyg.1,OFCi.1,INSa.1,OFCm.1,TCc.1,OFCl.1,TCi.1,PHC.1,INS-G.1,PMCvl.1,VACv.1,INSp.1,PFCpol.1,HIP.1,sACC.1,PFCvl.1,V2.1,PFCm.1,TCv.1,VACd.1,V1-left,PFCcl.1,A2.1,CCr.1,CCp.1,ACC.1,S2.1,S1.1,A1.1,M1.1,PCi.1,PCm.1,PFCdm.1,PCip.1,PCs.1,FEF.1,PFCdl.1,PMCm.1,PMCdl.1,Thal-Front.1,Thal-Temp.1,Thal-OccPar.1,BG-caud.1,BG-put.1,BG-pall.1,BG-nac.1
P5211,0.2632596492767334,0.2644849419593811,0.4056984782218933,0.2251512259244918,0.2414595931768417,0.2711278796195984,0.3445168733596802,0.2565125524997711,0.6496893167495728,0.2305700927972793,0.4422569274902344,0.2274386584758758,0.431324303150177,0.5429060459136963,0.4506082534790039,0.2862184643745422,0.2879935204982757,0.2593913674354553,0.4743410944938659,0.5502314567565918,0.6455472111701965,0.3876422047615051,0.6969531774520874,0.3086399435997009,0.6206112504005432,0.5450027585029602,0.3453109264373779,0.3402702212333679,0.5026024580001831,0.5077651143074036,0.5768641829490662,0.4827261865139007,0.3402020931243896,0.4470828771591186,0.3943036496639251,0.4618047773838043,0.600135326385498,0.5547580122947693,0.3007218837738037,0.4580568671226501,0.3347104787826538,0.3138823211193084,0.5042445063591003,0.3712410032749176,0.5679465532302856,0.4672001898288727,0.3269445598125458,0.5796201825141907,0.1955030262470245,0.2593865692615509,0.3394337594509125,0.2275080233812332,0.2451199144124984,0.2266741096973419,0.2861178815364837,0.3219169378280639,0.6243495345115662,0.2755182683467865,0.3668191134929657,0.2207680791616439,0.4235104620456695,0.4387218654155731,0.3782919943332672,0.2291983067989349,0.3205540776252746,0.3214365243911743,0.4184459745883941,0.4705512821674347,0.6332583427429199,0.3117204308509826,0.7049567699432373,0.3273127973079681,0.6789166927337646,0.5043318271636963,0.3393391668796539,0.3026386201381683,0.339847207069397,0.5899295210838318,0.530976414680481,0.5430158376693726,0.2993732690811157,0.545542299747467,0.4782205820083618,0.3530598282814026,0.5235847234725952,0.3592895865440368,0.4479516744613647,0.3136315643787384,0.2832928001880646,0.3003291189670563,0.5702775716781616,0.2921088337898254,0.5950396656990051,0.4680881798267364,0.3839486837387085,0.498890221118927
P5229,,0.4094283580780029,,0.3392597138881683,0.7453493475914001,,0.9400091171264648,0.5856480598449707,,,,0.3791528642177582,,0.5229427814483643,,,,0.4912731051445007,0.5926477909088135,0.9976924061775208,,0.5284872651100159,0.6652761697769165,0.3690026998519897,,,0.4871527254581451,0.4950237870216369,,0.517169177532196,,0.6335932016372681,0.3453240990638733,0.918391764163971,,0.537696361541748,0.6590551137924194,,0.438766211271286,,,,,,,,,,,0.3180507123470306,,0.9614538550376892,,,0.8789353966712952,0.6564489006996155,,,,0.5250935554504395,,0.5111706852912903,,,,0.4317327439785003,0.9149067401885986,,,0.5657356381416321,0.9999999403953552,0.3951380252838135,,,0.4388793408870697,0.4601561725139618,,0.4868500530719757,,0.6278917789459229,0.6444212198257446,0.6122990250587463,,0.5392915606498718,0.642073929309845,,0.4340420663356781,1.0,,,,,0.3931877911090851,,,
P5216,0.2866531908512115,0.1575498431921005,0.3974983096122741,0.2871944606304168,0.2975271642208099,0.2639608085155487,0.4010557830333709,0.4146488010883331,0.4493675827980041,0.2270968109369278,0.3043519556522369,0.2102596312761306,0.4515876471996307,0.294422447681427,0.3069247603416443,0.2685779929161072,0.482693612575531,0.1838935762643814,0.2816082239151001,0.3377847373485565,0.3496951460838318,0.2805210649967193,0.4115018248558044,0.2573074400424957,0.3093656301498413,0.389837235212326,0.292666882276535,0.3758223354816437,0.3441647291183471,0.2007988095283508,0.6423896551132202,0.197120264172554,0.2340746819972992,0.3452098071575165,0.5562307834625244,0.2376887053251266,0.2763742208480835,0.3492321670055389,0.3550322651863098,0.3661743402481079,0.3918914198875427,0.5808570981025696,0.3602330684661865,0.3879760801792145,0.5053977370262146,0.4631507098674774,0.6531118750572205,0.5196959376335144,0.3098035156726837,0.1620421707630157,0.4011869430541992,0.2422427535057068,0.2842951118946075,0.2335202246904373,0.2572845220565796,0.2811605632305145,0.4290344417095184,0.2518615126609802,0.3394246995449066,0.2486093044281005,0.349525511264801,0.3288284242153168,0.3319200277328491,0.2795528173446655,0.4565538763999939,0.2135152369737625,0.3181962966918945,0.3265371024608612,0.3571872115135193,0.278615653514862,0.4413194358348846,0.3466677069664001,0.2874213457107544,0.3870709836483001,0.2383255064487457,0.3384072482585907,0.3670155107975006,0.2005044072866439,0.5723855495452881,0.2111683636903762,0.1552876681089401,0.357736736536026,0.4610431492328644,0.2708295285701751,0.2447917759418487,0.3592173159122467,0.4114024341106415,0.3747749924659729,0.3980568349361419,0.5384256839752197,0.3899040222167969,0.4030271172523498,0.4807630181312561,0.4857797026634216,0.5795528292655945,0.3958234786987304
P5220,0.4497879147529602,0.1917104572057724,0.56477290391922,0.3276794552803039,0.2665348052978515,0.29790860414505,0.2262604534626007,0.3503068387508392,0.3561306595802307,0.4010651111602783,0.3790628910064697,0.2635332345962524,0.2335343360900879,0.4558208584785461,0.2924286723136902,0.2814716696739197,0.5438724160194397,0.2597822844982147,0.2919930517673492,0.3406255841255188,0.4070515930652618,0.4077528715133667,0.389675498008728,0.2324573546648025,0.4523638784885406,0.4628700315952301,0.2615971565246582,0.2325764000415802,0.5161903500556946,0.4413710832595825,0.5486562848091125,0.329227864742279,0.2257427722215652,0.3559761643409729,0.4103894233703613,0.3319381177425384,0.3849048614501953,0.3184839785099029,0.217485100030899,0.2906204462051391,0.2556695342063904,0.434269905090332,0.388884425163269,0.3168529868125915,0.3880110383033752,0.4696552753448486,0.5748699307441711,0.3756836652755737,0.7604449987411499,0.1864100396633148,0.68232262134552,0.3323568105697632,0.3514440953731537,0.4734924435615539,0.2395802140235901,0.3277843296527862,0.4336296617984772,0.3717007339000702,0.3240209221839905,0.2201482355594635,0.3058837056159973,0.3696639835834503,0.2421787530183792,0.3810112178325653,0.4252672791481018,0.2327067404985427,0.2639631330966949,0.5083902478218079,0.318176120519638,0.3171930015087127,0.492389440536499,0.2210988104343414,0.590179443359375,0.5651017427444458,0.300262987613678,0.2763819396495819,0.5228472948074341,0.435856431722641,0.4160099327564239,0.4278302192687988,0.2166663408279419,0.4561678767204284,0.2249639332294464,0.3053403794765472,0.4653138518333435,0.275908499956131,0.311668336391449,0.2491145581007003,0.3209133744239807,0.6086674928665161,0.333563357591629,0.3157258927822113,0.3797999024391174,0.4839718341827392,0.6399160027503967,0.4461724162101745
P5218,0.330422580242157,0.2153416574001312,0.3522131443023681,0.2911981642246246,0.3186098039150238,0.2981097102165222,0.3628813326358795,0.2661304175853729,0.5180462002754211,0.2725928425788879,0.3999828696250915,0.1922834515571594,0.5611562728881836,0.3245203793048858,0.2829175591468811,0.2847834229469299,0.3056404292583465,0.2431224584579467,0.4085074663162231,0.3347654342651367,0.5633032321929932,0.303612470626831,0.5366460084915161,0.294773519039154,0.5319998264312744,0.5441409945487976,0.3744756281375885,0.2767411172389984,0.4022830724716186,0.3639041781425476,0.5584455728530884,0.2280698269605636,0.3243346512317657,0.3745924234390259,0.2497779875993728,0.4925378262996673,0.5356050729751587,0.2960973680019378,0.2445509880781173,0.3017227947711944,0.3044767379760742,0.471152126789093,0.3885553181171417,0.3399675786495209,0.6640521287918091,0.5046530365943909,0.530113697052002,0.4717276990413666,0.4976573288440704,0.2007294744253158,0.5077206492424011,0.310734748840332,0.4124760925769806,0.297944962978363,0.2461329698562622,0.2272199988365173,0.3919000625610351,0.3167372643947601,0.379969984292984,0.2241687327623367,0.4883629381656647,0.3504327237606048,0.3162331879138946,0.3938491344451904,0.4489313960075378,0.2036568522453308,0.3681898415088653,0.3950428366661072,0.4552631974220276,0.3156172037124634,0.6149079203605652,0.316026359796524,0.5335560441017151,0.5844520926475525,0.37678924202919,0.3060562908649444,0.4125550091266632,0.2617745995521545,0.5345417261123657,0.2385364323854446,0.2295709401369094,0.3947632014751434,0.3024288117885589,0.3246640563011169,0.4400636553764343,0.3566323518753052,0.2412947565317154,0.2457729876041412,0.3666053712368011,0.4190389513969421,0.4439762234687805,0.3085326254367828,0.7169919013977051,0.5578131675720215,0.4802215993404388,0.4348803162574768
P5227,0.3618643581867218,0.1857178658246994,0.6340157985687256,0.2465618103742599,0.3926535248756408,0.1934625655412674,0.2728718817234039,0.2253370583057403,0.3430938720703125,0.2972311973571777,0.3670725524425506,0.2561571896076202,0.354596197605133,0.2346497774124145,0.5525663495063782,0.3845255374908447,0.2818057537078857,0.2269210368394851,0.3640671968460083,0.4098279476165771,0.3486620783805847,0.2912094891071319,0.514269232749939,0.2486750036478042,0.3595508635044098,0.4834430813789367,0.442053735256195,0.3008341193199157,0.3971180915832519,0.4033268988132477,0.4541546404361725,0.1964465677738189,0.2659315168857574,0.479013442993164,0.3320746421813965,0.2387858033180236,0.345491498708725,0.4387951791286468,0.2555711567401886,0.3923487067222595,0.3588971495628357,0.2622492909431457,0.3302009105682373,0.3467106223106384,0.2430378049612045,0.3851325511932373,0.3458880484104156,0.3741727471351623,0.2975872457027435,0.1948991268873214,0.3342222273349762,0.4503392577171325,0.4402391314506531,0.2069965898990631,0.1794685870409011,0.2427548170089721,0.2676944434642792,0.2781828641891479,0.2492242604494094,0.2843199670314789,0.2628314197063446,0.2505846619606018,0.4946103394031524,0.2979768514633178,0.435746431350708,0.3150734007358551,0.4239872694015503,0.3787977397441864,0.3614889085292816,0.3476174473762512,0.5327879786491394,0.2650547623634338,0.3692874908447265,0.5050433874130249,0.4651335775852203,0.2746571600437164,0.4387506246566772,0.3525517284870147,0.5228651165962219,0.2245068550109863,0.2573110461235046,0.4641340374946594,0.338155597448349,0.318194568157196,0.4341732263565063,0.3554113209247589,0.3251470923423767,0.3323487937450409,0.3016240894794464,0.3130720853805542,0.469336986541748,0.2651916146278381,0.3822651505470276,0.4258089959621429,0.3104861378669739,0.3423856496810913
P5245,0.5906103849411011,0.2512141466140747,0.4705638885498047,0.3109378814697265,0.4830431342124939,0.3116448819637298,0.3906995952129364,0.2569842636585235,0.6092491745948792,0.339733362197876,0.4455966353416443,0.2372533977031707,0.5964012742042542,0.3480152785778045,0.325046956539154,0.4732623994350433,0.3798947036266327,0.3158383667469024,0.3493403792381286,0.5954557657241821,0.3957424461841583,0.3613866567611694,0.4417431056499481,0.3081368803977966,0.3251160979270935,0.6555598974227905,0.3774838149547577,0.3500451743602752,0.4026014506816864,0.2353390753269195,0.5553992390632629,0.1964513212442398,0.2375372797250747,0.4980382919311523,0.4996320307254791,0.3895397782325744,0.4133949279785156,0.2776121795177459,0.2549914717674255,0.2233334332704544,0.2564669251441955,0.4728665947914123,0.2913571894168854,0.324046641588211,0.3336391448974609,0.4252627491950989,0.5168753862380981,0.5074734091758728,0.5808476209640503,0.2098464667797088,0.4496731758117676,0.2835715711116791,0.379275768995285,0.4743950963020324,0.3627957701683044,0.2463443875312805,0.5091627240180969,0.4133028984069824,0.3555595874786377,0.248223215341568,0.4173596501350403,0.3915125131607055,0.3312700092792511,0.519050657749176,0.469597578048706,0.2734845578670501,0.389213889837265,0.5735197067260742,0.3641566634178161,0.3396784961223602,0.5211463570594788,0.332450121641159,0.4974116384983063,0.6112543940544128,0.402801901102066,0.3930394351482391,0.3357844054698944,0.2341682016849517,0.4829722344875335,0.2551588714122772,0.2287822216749191,0.5397838354110718,0.4158662557601928,0.2910791933536529,0.4063099026679992,0.3023062348365783,0.2973874807357788,0.2461859285831451,0.2566015124320984,0.4038618206977844,0.3105011582374573,0.2845410108566284,0.3958587646484375,0.4035158455371856,0.5514331459999084,0.3863195478916168
P5228,0.1942515820264816,0.1708873361349105,0.2941533029079437,0.2414253950119018,0.3326350450515747,0.2951174080371856,0.1874416619539261,0.2378026992082595,0.511294424533844,0.3047283291816711,0.4291377663612366,0.2244928628206253,0.4362240433692932,0.2764853537082672,0.2874854803085327,0.2480874508619308,0.4681015908718109,0.2430733144283294,0.4042602777481079,0.3720681965351105,0.4014788269996643,0.4585388004779815,0.5776435732841492,0.3156820833683014,0.2983737587928772,0.4263859987258911,0.3430049419403076,0.2171855419874191,0.4055107533931732,0.2805408537387848,0.5473672151565552,0.3224004805088043,0.3767106235027313,0.511565625667572,0.2602625489234924,0.3243985772132873,0.4554817974567413,0.2614937722682953,0.2636717855930328,0.198848694562912,0.2428946942090988,0.5576996803283691,0.3532387614250183,0.4191189110279083,0.4474759399890899,0.6486291885375977,0.5212336778640747,0.3929464519023895,0.2829208374023437,0.189274176955223,0.3660260140895843,0.244563028216362,0.2962077260017395,0.2991371154785156,0.1951834559440612,0.2877609431743622,0.4051591157913208,0.3574941456317901,0.3302533626556396,0.27875816822052,0.3653309345245361,0.3287048637866974,0.2787715792655945,0.3586498498916626,0.3533604145050049,0.2105098962783813,0.4484524726867676,0.4336758852005005,0.5449864864349365,0.5484980940818787,0.5123674273490906,0.2312096208333969,0.4688267111778259,0.5301160216331482,0.3528870046138763,0.2198520451784134,0.3781315684318542,0.2838276028633117,0.5552660822868347,0.2646348774433136,0.3405857980251312,0.386481761932373,0.287686288356781,0.3611809611320495,0.4867754280567169,0.3317776620388031,0.2760426104068756,0.2634845972061157,0.2272430658340454,0.5388152599334717,0.5120567083358765,0.3942680656909942,0.5091512799263,0.6607135534286499,0.3860789537429809,0.3202324509620666
P5210,0.440496951341629,0.2652988731861114,0.4009620547294616,0.341828852891922,0.3527686595916748,0.4023804068565368,0.320452481508255,0.2143629640340805,0.5976147651672363,0.4422961771488189,0.4212804138660431,0.2420945167541504,0.5022918581962585,0.2810043096542358,0.4111710786819458,0.346749871969223,0.3177809715270996,0.2770286202430725,0.412139356136322,0.455248475074768,0.6410474181175232,0.2945317029953003,0.5024330615997314,0.2301023751497268,0.3674164712429046,0.4915815591812134,0.3458606898784637,0.3031272888183594,0.4529004395008087,0.3136027157306671,0.5452356934547424,0.2410428971052169,0.2535048425197601,0.4644124507904053,0.4561913907527923,0.3427864015102386,0.328821063041687,0.3039338290691376,0.2887752056121826,0.3347377479076385,0.3616835474967956,0.4026191532611847,0.2395210266113281,0.4487894177436828,0.4498855173587799,0.346339076757431,0.4882226586341858,0.4630133509635925,0.5059839487075806,0.2324070185422897,0.3381556272506714,0.2873850166797638,0.3179619312286377,0.4077463150024414,0.3275595903396606,0.2730820178985595,0.6039631366729736,0.5202745199203491,0.3234391510486603,0.2935592234134674,0.5228656530380249,0.317749947309494,0.3777773678302765,0.2917131185531616,0.3811547756195068,0.3343048691749573,0.4287134110927582,0.365065187215805,0.5962972640991211,0.2128660082817077,0.4167147278785705,0.2281386256217956,0.3814930319786072,0.6574963927268982,0.4994524419307709,0.3024909794330597,0.4730948209762573,0.3637449145317077,0.4752020239830017,0.2450487464666366,0.334180623292923,0.4842528998851776,0.3763981163501739,0.3050589859485626,0.2445683926343917,0.2855302393436432,0.2238718718290329,0.2475012093782425,0.4261783063411712,0.3712727129459381,0.2675013840198517,0.3728632628917694,0.3205388188362121,0.3420779109001159,0.4613507688045501,0.4066674411296844
P5244,0.5328001379966736,0.2527182102203369,0.4539741575717926,0.4612069129943847,0.4114973843097687,0.2823458313941955,0.3846571445465088,0.358851671218872,0.5219444036483765,0.3042678236961365,0.3221178650856018,0.2742702662944793,0.4056520462036133,0.3008977770805359,0.2609346508979797,0.3797690868377685,0.361641526222229,0.2926720678806305,0.4217922687530517,0.4023135900497436,0.5488772988319397,0.3025984466075897,0.6862700581550598,0.2400535196065902,0.3285130262374878,0.4321685433387756,0.351971685886383,0.1880228072404861,0.4493235051631927,0.2736881375312805,0.6163952350616455,0.1936004012823104,0.2552737295627594,0.3816772103309631,0.4641529023647308,0.2886898219585418,0.2875421047210693,0.3264780044555664,0.3184738159179687,0.1847129464149475,0.2564393579959869,0.540482223033905,0.3875341415405273,0.4072403311729431,0.4746357500553131,0.5197969079017639,0.3957056701183319,0.4979817867279053,0.5675748586654663,0.23209048807621,0.5896748304367065,0.3576584458351135,0.4638406932353973,0.2856689095497131,0.3026318550109863,0.3439400792121887,0.3755247890949249,0.3802314400672912,0.5265944004058838,0.2627270817756653,0.4845206439495086,0.3709987699985504,0.3372514247894287,0.3220933079719543,0.4158944487571716,0.2614336907863617,0.4211846590042114,0.3595456779003143,0.3716816008090973,0.3415006995201111,0.528070330619812,0.2521704137325287,0.4955552816390991,0.5711808800697327,0.3817449808120727,0.2639869153499603,0.2114463746547699,0.1658025979995727,0.466411828994751,0.1802273988723755,0.2081114947795868,0.4487326145172119,0.4779161810874939,0.5100641250610352,0.3414777219295501,0.2566024363040924,0.2718105316162109,0.2123412787914276,0.2330579459667205,0.4486598670482635,0.3778276443481445,0.3217785358428955,0.371431440114975,0.5054677724838257,0.4559802412986755,0.4861483573913574
P5243,0.2745376825332641,0.1634745001792907,0.3454327285289764,0.2172257453203201,0.276256650686264,0.2270025163888931,0.410288006067276,0.1969264447689056,0.3952810168266296,0.3350507915019989,0.3121269345283508,0.2519815266132355,0.5080552697181702,0.2445277571678161,0.2243227511644363,0.2678991258144378,0.3656792938709259,0.2364083230495453,0.3884914219379425,0.349155455827713,0.4730420112609863,0.2418346554040908,0.5633730888366699,0.2333924472332,0.3603776097297668,0.3976541459560394,0.3601359724998474,0.2431301176548004,0.4253598153591156,0.25623619556427,0.5886220932006836,0.2636820375919342,0.193213552236557,0.2946045398712158,0.339794784784317,0.3825845122337341,0.3250118494033813,0.3176113963127136,0.2352031469345092,0.249432772397995,0.2311573028564453,0.3610668182373047,0.3642264306545257,0.290413498878479,0.3597135543823242,0.4861315786838531,0.3687751293182373,0.4905348420143127,0.2783293724060058,0.2012772560119629,0.4110575318336487,0.2791732251644134,0.450731486082077,0.3529877662658691,0.2471088767051696,0.3813747465610504,0.6111408472061157,0.4388749301433563,0.5400198698043823,0.2824388146400451,0.553322970867157,0.2941384315490722,0.2406221330165863,0.2460449784994125,0.3407602608203888,0.3407235443592071,0.3792577981948852,0.3241011798381805,0.4487036466598511,0.2936753630638122,0.585303783416748,0.1891801059246063,0.411791056394577,0.533397912979126,0.3966815769672394,0.2043585926294326,0.3501043021678924,0.2851728200912475,0.3595414459705353,0.2559032738208771,0.2509162425994873,0.4200915992259979,0.2854193449020386,0.3898368775844574,0.3239596486091614,0.2384369969367981,0.2449175715446472,0.2055085450410843,0.2556571364402771,0.3604911863803863,0.386492908000946,0.2486584186553955,0.3916628658771515,0.4132196307182312,0.3740765154361725,0.3269402980804443
P5236,0.1830436587333679,0.2523425817489624,0.3210534155368805,0.2012567967176437,0.2460562139749527,0.2326983362436294,0.2725417017936706,0.3050262629985809,0.4681507050991058,0.345451146364212,0.3740314841270447,0.4010612666606903,0.4810133278369903,0.3944579660892486,0.4446852505207062,0.2126734256744384,0.2707428634166717,0.240766704082489,0.3544704616069793,0.4083690941333771,0.5287649035453796,0.4684260785579681,0.5999866724014282,0.315518856048584,0.4888669848442077,0.4562985301017761,0.4017021954059601,0.2890409827232361,0.4063235819339752,0.2029823362827301,0.4836236834526062,0.2119441926479339,0.2764295041561126,0.4681614637374878,0.4080614447593689,0.3939835429191589,0.2826048731803894,0.3594048619270324,0.4578114151954651,0.3295800983905792,0.4161726534366607,0.4396523535251617,0.3762247860431671,0.3237773180007934,0.3355394899845123,0.5461088418960571,0.3747768104076385,0.4734882414340973,0.2881807386875152,0.2428367435932159,0.3118878901004791,0.2138217985630035,0.2841508984565735,0.227968543767929,0.1709843426942825,0.2813355028629303,0.4859330356121063,0.3941538631916046,0.2674512267112732,0.3539604544639587,0.5967136025428772,0.3358783721923828,0.3666965067386627,0.2042946368455886,0.3699375689029693,0.2704690098762512,0.3030947148799896,0.3891119062900543,0.4649908244609833,0.406762421131134,0.5047712326049805,0.2386872321367263,0.5632274150848389,0.5690507888793945,0.4534659087657928,0.2961323261260986,0.3778878450393677,0.2364310920238495,0.5375809669494629,0.2003162503242492,0.254098892211914,0.5101596713066101,0.4083016812801361,0.4280348718166351,0.3692472875118255,0.2307817190885543,0.2912871837615967,0.2809730470180511,0.3422204852104187,0.4305040538311004,0.4574685394763946,0.3226759135723114,0.301312118768692,0.5499597787857056,0.3929542899131775,0.3776033222675323
P5209,0.2702511847019195,0.1466659754514694,0.345089852809906,0.4560432136058807,0.2605645954608917,0.2163300961256027,0.2187635749578476,0.2371490597724914,0.4842390418052673,0.3296210169792175,0.3080867826938629,0.3217807710170746,0.4837367236614227,0.1940472424030304,0.2444490790367126,0.289306491613388,0.2683030664920807,0.3140305876731872,0.3412922024726867,0.3706462681293487,0.4084407687187195,0.2066998034715652,0.5625339150428772,0.365378588438034,0.3757660984992981,0.5790967345237732,0.4018790125846863,0.2734005749225616,0.2713925540447235,0.3949833810329437,0.6219618320465088,0.2817395627498626,0.3081020414829254,0.4873427152633667,0.4706041514873504,0.3132254183292389,0.4398289322853088,0.317130982875824,0.3664547204971313,0.2685937285423279,0.2122469395399093,0.3873439133167267,0.3517825901508331,0.266354888677597,0.4629567563533783,0.5965997576713562,0.4692576825618744,0.5356889367103577,0.3840049207210541,0.1970695406198501,0.4688181281089782,0.3077940344810486,0.4197701811790466,0.2672218382358551,0.3022671341896057,0.2582606971263885,0.4008769989013672,0.3707512021064758,0.370304137468338,0.2566947340965271,0.5883044600486755,0.2386362552642822,0.2709996998310089,0.3327867388725281,0.2798509299755096,0.325876235961914,0.5112084150314331,0.317481517791748,0.4111923575401306,0.2091037482023239,0.6286313533782959,0.2673662304878235,0.4178377985954284,0.5349385738372803,0.4642779529094696,0.2166068106889724,0.3260868787765503,0.3465986847877502,0.4506780207157135,0.3150418102741241,0.2257250547409057,0.4187794923782348,0.4340798854827881,0.3782808184623718,0.2718051970005035,0.3815060555934906,0.2945914566516876,0.270381361246109,0.251084953546524,0.3260867595672607,0.3335406482219696,0.2491859644651413,0.4592669904232025,0.545559287071228,0.4866010546684265,0.442535400390625
P5231,0.3725847601890564,0.2018197625875473,0.4859839677810669,0.3705998659133911,0.3013551235198974,0.2237340807914734,0.1842367351055145,0.3003017902374267,0.3942835628986358,0.2667983472347259,0.3883247673511505,0.2389831990003585,0.3159201741218567,0.3538073897361755,0.2906000316143036,0.3334161043167114,0.4159829020500183,0.3319063186645508,0.244205892086029,0.4545927941799164,0.4017401337623596,0.3138924241065979,0.3804798722267151,0.2747379541397095,0.3750797808170318,0.4347755908966064,0.3413925170898437,0.3151822388172149,0.4886596798896789,0.299205332994461,0.5545001029968262,0.1784939616918563,0.3059448897838592,0.3401561677455902,0.5252785682678223,0.3061949610710144,0.2648480534553528,0.436566412448883,0.2532958090305328,0.2843284010887146,0.3314380943775177,0.8022120594978333,0.6298096776008606,0.2462503015995025,0.3647795021533966,0.4388617575168609,0.6222863793373108,0.5350948572158813,0.3425092697143554,0.1807750165462494,0.5999202728271484,0.364583283662796,0.6640177369117737,0.2645527124404907,0.2064166963100433,0.2952567934989929,0.3057848811149597,0.4064261615276336,0.4430050849914551,0.2804720997810364,0.3958370387554168,0.2839452028274536,0.2932971715927124,0.3241668939590454,0.4870951473712921,0.2791624367237091,0.4859521985054016,0.5284426212310791,0.3776367604732513,0.3238275349140167,0.4749306738376617,0.3031322658061981,0.670272946357727,0.4874132573604584,0.3926539421081543,0.2531028091907501,0.6081433296203613,0.186239406466484,0.3906996548175812,0.18728007376194,0.2446919530630111,0.359662115573883,0.5147526860237122,0.3747107088565826,0.305781215429306,0.3476937115192413,0.2987533509731293,0.292790412902832,0.3480148613452911,0.7524864673614502,0.584106981754303,0.3224785327911377,0.2761947512626648,0.5282890200614929,0.3532834649085998,0.4092801809310913
P5207,0.2275039404630661,0.176477164030075,0.3329953551292419,0.2481221109628677,0.4187232255935669,0.2370325922966003,0.1698580533266067,0.319814532995224,0.4143258333206177,0.3214790821075439,0.3263872563838959,0.1609632670879364,0.2824257910251617,0.31634122133255,0.4924852848052978,0.3467506468296051,0.310452401638031,0.2183464020490646,0.5869255065917969,0.2451316714286804,0.447636991739273,0.2533941268920898,0.3659467101097107,0.3257712125778198,0.4111455678939819,0.4555352330207824,0.2889451086521148,0.2851422429084778,0.3937906324863434,0.2460079789161682,0.6245024800300598,0.1754638850688934,0.2382070571184158,0.2568718492984772,0.4372965097427368,0.3248301446437835,0.2851055562496185,0.2504346966743469,0.2157540172338485,0.2553264200687408,0.3007349371910095,0.4904756247997284,0.3791744410991668,0.3137678205966949,0.3888916373252868,0.457642138004303,0.3830834925174713,0.4002130627632141,0.2962605655193329,0.2175057828426361,0.3319958448410034,0.2961982786655426,0.4209330976009369,0.270854651927948,0.2734552919864654,0.1926790326833725,0.6051694750785828,0.336946040391922,0.3004359304904938,0.2048395127058029,0.3622537553310394,0.2762185335159302,0.3560457527637481,0.3698455691337585,0.3049848675727844,0.186988815665245,0.4498749673366546,0.2640997767448425,0.4584431052207947,0.1871842294931411,0.4392545521259308,0.2900977730751037,0.5918206572532654,0.5244209170341492,0.3055637776851654,0.268657773733139,0.481238305568695,0.2664421796798706,0.4089331328868866,0.1863015294075012,0.2513028681278229,0.2976205050945282,0.3708731830120086,0.2383882105350494,0.2963584065437317,0.2613028585910797,0.2398974597454071,0.3698863685131073,0.2285178154706955,0.4405321180820465,0.3811286389827728,0.3233883082866668,0.3902091085910797,0.498046875,0.448049396276474,0.3400769829750061
P5238,0.2297690063714981,0.3209254741668701,0.3456292450428009,0.2888371050357818,0.3040448725223541,0.3217738568782806,0.403421938419342,0.253441721200943,0.4171146154403686,0.383243978023529,0.2715542018413543,0.20835542678833,0.396024078130722,0.3004477620124817,0.4752582013607025,0.34433513879776,0.4593346118927002,0.3157920241355896,0.4230879843235016,0.3295916318893432,0.5032758116722107,0.5317156314849854,0.6212863922119141,0.2267685979604721,0.5679113268852234,0.6819056272506714,0.512965977191925,0.2824312448501587,0.4884320199489593,0.5794422030448914,0.5439383387565613,0.4413778483867645,0.2439687699079513,0.599769651889801,0.3372806012630462,0.3066881895065307,0.3828880190849304,0.3658885061740875,0.2528295218944549,0.443484365940094,0.4370680451393127,0.6955996751785278,0.5755370855331421,0.4423894882202148,0.5157091021537781,0.4394059777259826,0.3904382288455963,0.5462545156478882,0.2375720143318176,0.2640910148620605,0.3464038372039795,0.2254384905099868,0.5164794325828552,0.2361829131841659,0.2687192261219024,0.2373001128435135,0.43968066573143,0.3684907555580139,0.3601021468639374,0.2199645787477493,0.5150834918022156,0.2410679161548614,0.4582162201404571,0.3407542705535888,0.5155380964279175,0.2378287464380264,0.5824949145317078,0.3685373663902282,0.5333755612373352,0.4601648449897766,0.6253483891487122,0.2483493387699127,0.4041468203067779,0.4653917551040649,0.4359813630580902,0.2532996833324432,0.3851938545703888,0.5059049129486084,0.4698044061660766,0.5043387413024902,0.3195869028568268,0.5034590363502502,0.3508088290691376,0.219508945941925,0.2928982973098755,0.2511756718158722,0.3306611478328705,0.350372165441513,0.326702743768692,0.5859647989273071,0.640688955783844,0.4516094923019409,0.4905543327331543,0.4188612997531891,0.3851915299892425,0.3844936490058899
