,Primary_visual_cortex,Medial_superior_temporal_area,Sixth_Visual_Area,Second_Visual_Area,Third_Visual_Area,Forth_Visual_Area,Eighth_Visual_Area,Primary_Motor_Cortex,Primary_Sensory_Cortex,Frontal_Eye_Field,Premotor_Eye_Field,Area_55b,Area_V3A,RetroSplenial_Complex,Parieto-Occipital_Sulcus_Area_2,Seventh_Visual_Area,IntraParietal_Sulcus_Area_1,Fusiform_Face_Complex,Area_V3B,Lateral_Occipital_Area_1,Lateral_Occipital_Area_2,Posterior_InferoTemporal_Complex,Middle_Temporal_Area,Primary_Auditory_Cortex,PeriSylvian_Language_Area,Superior_Frontal_Language_Area,PreCuneus_Visual_Area,Superior_Temporal_Visual_Area,Medial_Area_7P,Area_7m,Parieto-Occipital_Sulcus_Area_1,Area_23d,Area_Ventral_23_a+b,Area_Dorsal_23_a+b,Area_31p_Ventral,Area_5m,Area_5m_ventral,Area_23c,Area_5L,Dorsal_Area_24d,Lateral_Area_7A,Supplementary_and_Cingulate_Eye_Field,Area_6m_Anterior,Medial_6m_anterior,Medial_Area_7A,Lateral_Area_7P,Area_7PC,Area_Lateral_IntraParietal_ventral,Ventral_IntraParietal_Complex,Medial_IntraParietal_Area,Area_1,Area_2,Area_3a,Dorsal_area_6,Area_6mp,Ventral_Area_6,Area_Posterior_24,Area_33_prime,Anterior_24_prime,Area_p32_prime,Area_a24,Area_dorsal_32,Area_8BM,Area_p32,Area_10r,Area_47m,Area_8Av,Area_8Ad,Area_9_Middle,Area_8B_Lateral,Area_9_Posterior,Area_10d,Area_8C,Area_44,Area_45,Area_47L,Area_anterior_47R,Rostral_Area_6,Area_IFJa,Area_IFJp,Area_IFSp,Area_IFSa,Area_posterior_9-46v,Area_46,Area_anterior_9-46v,Area_9-46d,Area_9_anterior,Area_10v,Area_anterior_10p,Polar_10p,Area_11,Area_13,Orbital_Frontal_Complex,Area_47s,Area_Lateral_IntraParietal_dorsal,Area_6_anterior,Inferior_6-8_Transitional_Area,Superior_6-8_Transitional_Area,Area_43,Area_OP4/PV,Area_OP1/SII,Area_OP2-3/VS,Area_52,RetroInsular_Cortex,Area_PFcm,Posterior_Insular_Area_2,Area_TA2,Frontal_OPercular_Area_4,Middle_Insular_Area,Pirform_Cortex,Anterior_Ventral_Insular_Area,Anterior_Agranular_Insula_Complex,Frontal_OPercular_Area_1,Frontal_OPercular_Area_3,Frontal_OPercular_Area_2,Area_PFt,Anterior_IntraParietal_Area,Entorhinal_Cortex,PreSubiculum,Hippocampus,ProStraite_Area,Perirhinal_Ectorhinal_Cortex,Area_STGa,ParaBelt_Complex,Auditory_5_Complex,ParaHippocampal_Area_1,ParaHippocampal_Area_3,Area_STSd_Anterior,Area_STSd_Posterior,Area_STSv_Posterior,Area_TG_Dorsal,Area_TE1_Anterior,Area_TE1_Posterior,Area_TE2_Anterior,Area_TF,Area_TE2_Posterior,Area_PHT,Area_PH,Area_TemporoParietoOccipital_Junction_1,Area_TemporoParietoOccipital_Junction_2,Area_TemporoParietoOccipital_Junction_3,Dorsal_Transitional_Visual_Area,Area_PGp,Area_IntraParietal_2,Area_IntraParietal_1,Area_IntraParietal_0,Area_PF_Opercular,Area_PF_Complex,Area_PFm_Complex,Area_PGi,Area_PGs,Area_V6A,VentroMedial_Visual_Area_1,VentroMedial_Visual_Area_3,ParaHippocampal_Area_2,Area_V4t,Area_FST,Area_V3CD,Area_Lateral_Occipital_3,VentroMedial_Visual_Area_2,Area_31pd,Area_31a,Ventral_Visual_Complex,Area_25,Area_s32,Posterior_OFC_Complex,Area_Posterior_Insular_1,Insular_Granular_Complex,Area_Frontal_Opercular_5,Area_Posterior_10p,Area_Posterior_47r,Area_TG_ventral,Medial_Belt_Complex,Lateral_Belt_Complex,Auditory_4_Complex,Area_STSv_Anterior,Area_TE1_Middle,Para-Insular_Area,Area_Anterior_32_Prime,Area_Posterior_24
P5243,0.3591066002845764,,,0.3217388689517975,0.30943042039871216,0.5273162126541138,,0.24917742609977722,0.30748167634010315,,,,1.0,0.438332736492157,,,,1.0,,,,,,,,1.0,,,,,0.9988695979118347,,,,,,,1.0,0.9376015067100525,,,,,0.8744557499885559,,,0.8024791479110718,,,,0.3783890902996063,0.5400708317756653,0.49071797728538513,,0.9972788691520691,,,,,,,,,,,,0.8299694657325745,0.8600670695304871,,0.5036228895187378,0.5010262727737427,0.8369612693786621,1.0,,,,0.947341799736023,,,,,,0.8410133719444275,0.5955718159675598,,0.7675740718841553,0.7094974517822266,0.7547648549079895,,0.5240020751953125,1.0,,,,,0.9999998807907104,1.0,,,,,,,,,0.7251805067062378,,,,,,,,,,,,0.48706212639808655,0.5915776491165161,,,0.8470240235328674,,,,1.0,0.9999819993972778,,,,0.29772457480430603,,,0.8840550184249878,0.5649439692497253,,,,,,,0.8822558522224426,,,,,,,0.5946121215820312,,0.8309634327888489,,,,,,,,,,,,1.0,,,,0.9097200632095337,,,0.7965087294578552,,,,,,,,,,0.21948173642158508
P5236,0.5170824527740479,,,0.410632848739624,0.5412387847900391,0.7000696659088135,,0.31849056482315063,0.4031977951526642,,,,,0.7621446251869202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5479298830032349,0.779678463935852,0.42664116621017456,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.9998647570610046,0.9990482330322266,,0.9955409169197083,,0.9014784097671509,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9162716269493103,,,,,,,0.6836897730827332,,0.6370631456375122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19415737688541412
P5231,0.2963944971561432,,,0.2366081327199936,0.23180325329303741,0.2074906975030899,,0.4072893261909485,0.21716508269309998,1.0,,0.9999991655349731,0.9994382858276367,0.7259907722473145,1.0,1.0,1.0,0.7805207371711731,,,,,,,,0.6314089894294739,,,,,0.9992042183876038,,,,,,0.9995537996292114,0.7060956358909607,0.8069334030151367,0.6187579035758972,,0.7724806666374207,,0.5065410137176514,,,0.5409069657325745,,0.7163898944854736,,0.39771878719329834,0.423807829618454,0.2795908451080322,0.9326852560043335,0.7520279884338379,,,,,,,,,,,,0.5155805945396423,0.5767573118209839,,0.5341153144836426,0.6442634463310242,0.803985059261322,0.7975441813468933,,,,0.5877883434295654,,,,,,0.6635401844978333,0.42138150334358215,0.8201267123222351,0.5389732122421265,0.5494120717048645,0.6538086533546448,,0.6485154628753662,0.5311987996101379,0.6453087329864502,0.7550927400588989,0.9396209120750427,,0.6680063605308533,0.6949871182441711,0.8292417526245117,,,1.0,0.9252837300300598,,1.0,,0.4797416627407074,0.5925919413566589,0.7980148792266846,0.6802147626876831,,,0.914933443069458,,,,,0.9999999403953552,0.6537401676177979,0.6172070503234863,0.5535517334938049,0.903071403503418,0.4335120916366577,,,,0.7115558385848999,0.5816394090652466,,,,0.49669986963272095,,,0.5816596746444702,0.7135270237922668,0.976581871509552,,0.8965464234352112,,,,0.6224842071533203,1.0,0.9114920496940613,0.9890278577804565,0.8079943060874939,,,0.6284409165382385,0.8249377608299255,0.5376254320144653,,0.8447047472000122,0.9149546027183533,,,,,,,,,0.6682655215263367,,,1.0,0.7545560002326965,0.8001292943954468,0.9712256193161011,0.6769313216209412,,0.5900694131851196,1.0,,,,,0.9230815172195435,,0.12111084908246994
P5238,0.3278011083602905,,,0.2607823610305786,0.2780994772911072,0.3654519021511078,,0.27000540494918823,0.22081258893013,1.0,,0.9146797060966492,0.9035925269126892,0.5421526432037354,0.7277045249938965,0.8812671303749084,0.9057133197784424,0.6728500723838806,,,,1.0,,,,0.5749449133872986,,,,,0.8124197721481323,,,,,,0.9948548674583435,0.6520245671272278,0.9113900065422058,0.6705285906791687,,0.8571380972862244,1.0,0.6617377400398254,,,0.5220558047294617,,0.8582000136375427,,0.40679630637168884,0.36156561970710754,0.3086569905281067,0.6835653185844421,0.7158840894699097,,,,,,,,,,,,0.444170743227005,0.6487923264503479,,0.6486603617668152,0.7547028064727783,0.6412796378135681,0.5500074625015259,,,1.0,0.3064568042755127,,,,,1.0,0.6995412707328796,0.5510748028755188,0.6447457671165466,0.48473548889160156,0.632341206073761,0.5001801252365112,0.957854688167572,0.4402647316455841,0.562710165977478,0.6859350800514221,0.5960808992385864,0.9264488816261292,,0.618575930595398,0.7032812237739563,0.860990583896637,,,0.8212715983390808,0.8450134992599487,,0.857169508934021,,0.5102686285972595,0.7364428639411926,0.5630083084106445,0.5208449363708496,,,0.7516226768493652,,1.0,,,0.9865200519561768,0.7134671211242676,0.7311282157897949,0.7393978238105774,0.9303476810455322,0.40390706062316895,1.0,0.9428167939186096,0.917718231678009,0.7610676288604736,0.5385839343070984,,1.0,,0.5641322135925293,,,0.5671033263206482,0.7229868769645691,0.9029478430747986,,0.8205516338348389,,,1.0,0.5082367062568665,0.8758455514907837,0.9190062284469604,0.8259570598602295,0.8766051530838013,,,0.6520410180091858,0.8361636400222778,0.5483583211898804,1.0,0.8910892009735107,0.9102587103843689,1.0,,1.0,1.0,,1.0,,,0.534755527973175,,,1.0,0.6589748859405518,0.6011337041854858,0.6559602618217468,0.8043257594108582,,,0.9875102043151855,,,,,0.7335335612297058,,0.14018484950065613
P5254,0.27037686109542847,,,0.24018236994743347,0.350629985332489,0.42525190114974976,,0.214060977101326,0.21437278389930725,1.0,,0.909918487071991,0.6540912985801697,0.5819596648216248,0.8239540457725525,0.8549826145172119,0.6888165473937988,0.32355526089668274,,,0.7829702496528625,1.0,,,,0.6534590125083923,,,,,0.6332200169563293,,,,,,0.985120415687561,0.5756983757019043,0.7375873327255249,0.7220742106437683,,0.8017392158508301,1.0,0.4802626371383667,,1.0,0.5299484729766846,,0.6849361062049866,,0.346098393201828,0.3324384391307831,0.40704166889190674,0.565544605255127,0.5667539834976196,,,,,,,,,,,,0.32661738991737366,0.5140048265457153,,0.4400671720504761,0.6523160338401794,0.4261970520019531,0.4564500153064728,,,1.0,0.4687840938568115,,,,,0.9106433987617493,0.4380877912044525,0.33879271149635315,0.43394243717193604,0.45084598660469055,0.5359970927238464,0.4371226131916046,0.8147393465042114,0.4514225125312805,0.5081920623779297,0.6386961936950684,0.6092662811279297,0.6099935173988342,,0.5810980200767517,0.5907749533653259,0.8532164692878723,,,0.9084386825561523,0.5238946676254272,1.0,0.7999309301376343,,0.4487837553024292,0.7935438752174377,0.5648000240325928,0.6670270562171936,,,0.6351252198219299,,1.0,,,0.8070084452629089,0.6900568008422852,0.6327733993530273,0.5185081362724304,0.9196025729179382,0.32311582565307617,1.0,0.9590005874633789,0.8258295655250549,0.6202821135520935,0.48283231258392334,1.0,0.9985270500183105,,0.367617666721344,,,0.7013009190559387,0.3192468583583832,0.5775119066238403,,0.6363813877105713,,,1.0,0.5864854454994202,0.5045183300971985,0.9269863963127136,0.6075958013534546,0.6934223771095276,,,0.42840269207954407,0.4744320213794708,0.39726585149765015,1.0,0.8849318027496338,0.8326925039291382,1.0,,0.8644902110099792,1.0,,1.0,,,0.4775283634662628,,,0.7582159638404846,0.4669857919216156,0.7398539781570435,0.5231339931488037,0.5570106506347656,,,0.8099415302276611,,1.0,,,0.7637379169464111,,0.16132132709026337
P5253,0.32893455028533936,,,0.28697553277015686,0.5041703581809998,0.5529164671897888,,0.278030127286911,0.32235264778137207,,,0.9999971985816956,0.720521867275238,0.44047266244888306,0.9816161394119263,,0.9215551614761353,0.6652613282203674,,,,1.0,,,,0.5694745182991028,,,,,0.7830703258514404,,,,,,,,0.7788057923316956,,,0.8796383142471313,,0.402065247297287,,1.0,0.7015303373336792,1.0,0.820209264755249,1.0,0.4523533880710602,0.40033280849456787,0.21541215479373932,0.9351470470428467,0.6587905883789062,,,,,,,,,,,,0.584928035736084,0.6918296813964844,,0.54750657081604,0.7295082211494446,0.5907497406005859,0.5902146697044373,1.0,,0.9420709609985352,0.6395072340965271,,,,1.0,0.7727838754653931,0.6086952090263367,0.38030269742012024,0.7198706865310669,0.6130422949790955,0.6533602476119995,0.6046271920204163,0.9998541474342346,0.4028497636318207,0.9587154984474182,0.6450418829917908,0.9999788403511047,0.9997040629386902,,0.6697389483451843,0.777097225189209,0.6778014302253723,,,0.9420710206031799,0.5749261975288391,,1.0,,0.6447417736053467,0.598905622959137,0.9793583750724792,0.7455664873123169,0.8989746570587158,0.7389076352119446,0.7075924277305603,,,,1.0,,0.5097426772117615,0.8090929388999939,0.9996167421340942,0.8184297680854797,0.5306949615478516,0.9999994039535522,,1.0,0.721328616142273,0.7034899592399597,,,,0.3319820165634155,,,1.0,0.5215319991111755,0.8605794310569763,,0.7020882964134216,,,,0.5638566613197327,0.7767469882965088,1.0,0.7669406533241272,0.5390592813491821,,,0.37773922085762024,0.7799766063690186,0.5493172407150269,1.0,,,,,0.9396325349807739,,,,1.0,,0.8235049843788147,,,0.7687184810638428,0.7430344820022583,0.6678923964500427,0.790838897228241,0.6102144718170166,0.9982646107673645,,0.9358426928520203,,,,,1.0,,0.174640491604805
P5237,0.3371775150299072,,,0.1812448799610138,0.19671356678009033,0.23832754790782928,,0.3269115686416626,0.3596753180027008,1.0,,1.0,0.8686822056770325,0.6591609716415405,1.0,1.0,1.0,0.424712598323822,,,,,,,,0.7333518266677856,,,,,,,,,,,1.0,0.6262731552124023,0.9115838408470154,1.0,,0.7463894486427307,,0.37878385186195374,,,0.464292973279953,,0.6736115217208862,,0.3261868357658386,0.32835477590560913,0.5046226978302002,0.8719956278800964,0.8425744771957397,,,,,,,,,,,,0.32767248153686523,0.51218181848526,,0.6285543441772461,0.6107800602912903,,0.5126936435699463,,,,0.46727344393730164,,,,,,0.9139766693115234,0.4499507248401642,0.6239946484565735,0.5596587657928467,0.5489378571510315,0.5341821908950806,,0.6865705847740173,0.5482531785964966,0.6413084864616394,0.6903184056282043,1.0,,0.8168904781341553,0.6699352264404297,0.9714756608009338,,,,,,,,0.7747775912284851,0.8365216255187988,0.7180009484291077,0.6735092997550964,,,0.8481019735336304,,,,,0.9992533326148987,0.5949715971946716,0.476880818605423,0.5562500357627869,0.8933802247047424,0.3457893431186676,,,,0.5387099981307983,0.48391586542129517,,,,0.76430743932724,,,0.5343320965766907,0.6062355041503906,0.7837598323822021,,0.75904780626297,,,,0.712339460849762,,1.0,0.7900526523590088,0.7825530171394348,,,0.5569440126419067,0.7775802612304688,0.8654199242591858,,1.0,0.9102532863616943,,,,,,,,,0.41892439126968384,,,1.0,0.9170177578926086,0.8253546953201294,0.7582033276557922,0.5729684829711914,,0.7993280291557312,1.0,,,,,0.7154837846755981,,0.17466279864311218
P5252,0.26648980379104614,,1.0,0.29299986362457275,0.5105645656585693,0.6903069615364075,,0.35723164677619934,0.27947404980659485,1.0,,0.814755380153656,0.7517175078392029,0.5752153396606445,0.9143425226211548,0.8931685090065002,0.6837419271469116,0.5706626772880554,,,,0.999930202960968,,,,0.6174599528312683,,,,,0.7352802157402039,,,,,,0.9915229678153992,0.9521272778511047,0.6514062881469727,0.7765489816665649,,0.8433198928833008,,0.6565350294113159,,1.0,0.7328423857688904,1.0,0.7777455449104309,1.0,0.319939523935318,0.5544805526733398,0.2654544413089752,0.8486431241035461,0.5962574481964111,,,,,,,,,,,,0.5337092280387878,0.7402529120445251,,0.5671675205230713,0.7894648313522339,0.6674701571464539,0.4236917495727539,,,1.0,0.3938853144645691,,,,,0.6654847860336304,0.4870742857456207,0.663978099822998,0.4997605085372925,0.8156670928001404,0.6458519697189331,0.5037655234336853,0.8260048031806946,0.6695346236228943,0.7499579191207886,0.8789329528808594,0.6393024921417236,0.8163081407546997,,0.8210097551345825,0.8731688857078552,0.806094765663147,,,0.9918277859687805,0.7552265524864197,,0.9466608166694641,,0.3367891013622284,0.7898551821708679,0.5662339329719543,0.8707202076911926,1.0,1.0,0.8113747239112854,,0.960197925567627,,1.0,0.9992517232894897,0.9172782897949219,0.8284543752670288,0.8951535224914551,0.7922026515007019,0.6813464164733887,1.0,0.721608579158783,0.7256031036376953,0.6058566570281982,0.8326785564422607,,0.7103573679924011,,0.4870157539844513,,,0.9957844018936157,0.8520298004150391,0.6106566786766052,,0.5289959907531738,,,0.8729336857795715,0.6397467851638794,0.5116157531738281,0.9589823484420776,0.9414497017860413,0.9070049524307251,,,0.6027675867080688,0.6741910576820374,0.4743129312992096,0.9999752640724182,0.9585726261138916,0.6789445281028748,1.0,,0.8929979205131531,1.0,,0.8317528963088989,1.0,,0.7959369421005249,,,0.9171133637428284,0.7586427927017212,0.9370793104171753,0.8381736278533936,0.73753422498703,0.6434329152107239,,0.6557527184486389,,,,,0.7563732266426086,,0.12609244883060455
P5247,0.3354060649871826,,,0.24605827033519745,0.3091137707233429,0.38281911611557007,,0.3754848837852478,0.3456738591194153,1.0,,0.9964327216148376,0.8889509439468384,0.5721625089645386,0.9674983620643616,0.8324270248413086,0.9989092350006104,0.6554366946220398,,,,1.0,,,,0.7850857973098755,,,,,0.9072171449661255,,,,,,0.999988853931427,0.6399521827697754,0.8953825831413269,0.812995195388794,,0.6497225165367126,1.0,0.6869556307792664,,,0.7287670969963074,,0.5868452787399292,,0.6158960461616516,0.4420187473297119,0.4744548797607422,0.9407355785369873,0.7182348966598511,,,,,,,,,,,,0.5624924898147583,0.47783908247947693,,0.7466368675231934,0.7703608274459839,0.5941178202629089,0.4982498586177826,,,,0.45477500557899475,,,,,1.0,0.6594104170799255,0.5547444224357605,0.7269037365913391,0.5762389302253723,0.7426912784576416,0.6175748109817505,0.8384288549423218,0.7142333984375,0.5083264708518982,0.6453368663787842,0.6161054372787476,0.9419744610786438,,0.8420109748840332,0.822986364364624,0.648032546043396,,,0.822378933429718,0.8781675696372986,,0.9421055316925049,,0.6544129252433777,0.9141528010368347,0.7562464475631714,0.8246762752532959,,,0.8143318891525269,,,,,0.9993428587913513,0.7130784392356873,0.7721720337867737,0.9544229507446289,0.8640997409820557,0.4094249904155731,,1.0,0.9140019416809082,0.7429661154747009,0.8099026083946228,,1.0,,0.5232686996459961,,,0.7162559032440186,0.5868206024169922,0.8284425735473633,,0.7664633393287659,,,1.0,0.5002216100692749,0.7661672830581665,0.9630827307701111,0.9467825293540955,0.9146934151649475,,,0.5056158304214478,0.7141385674476624,0.5179969072341919,1.0,0.8001516461372375,0.8436558842658997,,,1.0,,,1.0,,,0.6256069540977478,,,1.0,0.7138622403144836,0.9119171500205994,0.9352928400039673,0.6462537050247192,,,0.9983378052711487,,,,,0.9176875948905945,,0.1651102602481842
P5249,0.3682945668697357,,,0.23590560257434845,0.2691216468811035,0.37768542766571045,,0.4595520794391632,0.4151964783668518,1.0,,1.0,0.9901235103607178,0.5347592830657959,1.0,1.0,1.0,0.6381117701530457,,,,,,,,0.7663893103599548,,,,,,,,,,,1.0,0.6545618772506714,0.8969003558158875,1.0,,0.8985353112220764,,0.6892805695533752,,,0.5286413431167603,,0.8963031768798828,,0.30434373021125793,0.37046685814857483,0.4329577088356018,0.9661819934844971,0.8579526543617249,,,,,,,,,,,,0.5558647513389587,0.6881729364395142,,0.6995233297348022,0.8317393064498901,,0.5615755915641785,,,,0.5056597590446472,,,,,,0.7189808487892151,0.531075119972229,0.7574515342712402,0.42574408650398254,0.7344468235969543,0.5185651779174805,,0.6391826272010803,0.6532804369926453,0.7578304409980774,0.6776025295257568,1.0,,0.7513434290885925,0.8265015482902527,0.9932531118392944,,,,,,,,0.5084818601608276,0.896479070186615,0.8108022212982178,0.667126476764679,,,0.9484755396842957,,,,,0.9999989867210388,0.8093640804290771,0.8233513832092285,0.6623483300209045,0.8810514807701111,0.44142037630081177,,,,0.8835697174072266,0.6531762480735779,,,,0.4717578589916229,,,0.5036186575889587,0.6191340684890747,0.9336782097816467,,0.7957297563552856,,,,0.6937574148178101,,1.0,0.906633198261261,0.8280705809593201,,,0.7121726870536804,0.8884384036064148,0.5420132279396057,,1.0,0.9354451894760132,,,,,,,,,0.5811803340911865,,,1.0,0.8816224336624146,0.851830244064331,0.889339804649353,0.8281800746917725,,0.7493228912353516,1.0,,,,,0.8000720143318176,,0.13826212286949158
