,Primary_visual_cortex,Medial_superior_temporal_area,Sixth_Visual_Area,Second_Visual_Area,Third_Visual_Area,Forth_Visual_Area,Eighth_Visual_Area,Primary_Motor_Cortex,Primary_Sensory_Cortex,Frontal_Eye_Field,Premotor_Eye_Field,Area_55b,Area_V3A,RetroSplenial_Complex,Parieto-Occipital_Sulcus_Area_2,Seventh_Visual_Area,IntraParietal_Sulcus_Area_1,Fusiform_Face_Complex,Area_V3B,Lateral_Occipital_Area_1,Lateral_Occipital_Area_2,Posterior_InferoTemporal_Complex,Middle_Temporal_Area,Primary_Auditory_Cortex,PeriSylvian_Language_Area,Superior_Frontal_Language_Area,PreCuneus_Visual_Area,Superior_Temporal_Visual_Area,Medial_Area_7P,Area_7m,Parieto-Occipital_Sulcus_Area_1,Area_23d,Area_Ventral_23_a+b,Area_Dorsal_23_a+b,Area_31p_Ventral,Area_5m,Area_5m_ventral,Area_23c,Area_5L,Dorsal_Area_24d,Lateral_Area_7A,Supplementary_and_Cingulate_Eye_Field,Area_6m_Anterior,Medial_6m_anterior,Medial_Area_7A,Lateral_Area_7P,Area_7PC,Area_Lateral_IntraParietal_ventral,Ventral_IntraParietal_Complex,Medial_IntraParietal_Area,Area_1,Area_2,Area_3a,Dorsal_area_6,Area_6mp,Ventral_Area_6,Area_Posterior_24,Area_33_prime,Anterior_24_prime,Area_p32_prime,Area_a24,Area_dorsal_32,Area_8BM,Area_p32,Area_10r,Area_47m,Area_8Av,Area_8Ad,Area_9_Middle,Area_8B_Lateral,Area_9_Posterior,Area_10d,Area_8C,Area_44,Area_45,Area_47L,Area_anterior_47R,Rostral_Area_6,Area_IFJa,Area_IFJp,Area_IFSp,Area_IFSa,Area_posterior_9-46v,Area_46,Area_anterior_9-46v,Area_9-46d,Area_9_anterior,Area_10v,Area_anterior_10p,Polar_10p,Area_11,Area_13,Orbital_Frontal_Complex,Area_47s,Area_Lateral_IntraParietal_dorsal,Area_6_anterior,Inferior_6-8_Transitional_Area,Superior_6-8_Transitional_Area,Area_43,Area_OP4/PV,Area_OP1/SII,Area_OP2-3/VS,Area_52,RetroInsular_Cortex,Area_PFcm,Posterior_Insular_Area_2,Area_TA2,Frontal_OPercular_Area_4,Middle_Insular_Area,Pirform_Cortex,Anterior_Ventral_Insular_Area,Anterior_Agranular_Insula_Complex,Frontal_OPercular_Area_1,Frontal_OPercular_Area_3,Frontal_OPercular_Area_2,Area_PFt,Anterior_IntraParietal_Area,Entorhinal_Cortex,PreSubiculum,Hippocampus,ProStraite_Area,Perirhinal_Ectorhinal_Cortex,Area_STGa,ParaBelt_Complex,Auditory_5_Complex,ParaHippocampal_Area_1,ParaHippocampal_Area_3,Area_STSd_Anterior,Area_STSd_Posterior,Area_STSv_Posterior,Area_TG_Dorsal,Area_TE1_Anterior,Area_TE1_Posterior,Area_TE2_Anterior,Area_TF,Area_TE2_Posterior,Area_PHT,Area_PH,Area_TemporoParietoOccipital_Junction_1,Area_TemporoParietoOccipital_Junction_2,Area_TemporoParietoOccipital_Junction_3,Dorsal_Transitional_Visual_Area,Area_PGp,Area_IntraParietal_2,Area_IntraParietal_1,Area_IntraParietal_0,Area_PF_Opercular,Area_PF_Complex,Area_PFm_Complex,Area_PGi,Area_PGs,Area_V6A,VentroMedial_Visual_Area_1,VentroMedial_Visual_Area_3,ParaHippocampal_Area_2,Area_V4t,Area_FST,Area_V3CD,Area_Lateral_Occipital_3,VentroMedial_Visual_Area_2,Area_31pd,Area_31a,Ventral_Visual_Complex,Area_25,Area_s32,Posterior_OFC_Complex,Area_Posterior_Insular_1,Insular_Granular_Complex,Area_Frontal_Opercular_5,Area_Posterior_10p,Area_Posterior_47r,Area_TG_ventral,Medial_Belt_Complex,Lateral_Belt_Complex,Auditory_4_Complex,Area_STSv_Anterior,Area_TE1_Middle,Para-Insular_Area,Area_Anterior_32_Prime,Area_Posterior_24
P5209,0.29645252227783203,,,0.19516082108020782,0.35667726397514343,0.5396756529808044,,0.34348535537719727,0.29636111855506897,,,1.0,0.9948005676269531,0.5821256041526794,1.0,,1.0,0.7667874693870544,,,,1.0,,,,0.772184431552887,,,,,0.9331395626068115,,,,,,,0.9999292492866516,0.7681654095649719,0.9999940991401672,,0.527790904045105,,0.6919493675231934,,,0.70185786485672,,0.6187520027160645,,0.41932350397109985,0.45098817348480225,0.5082444548606873,0.8928861618041992,0.7487151622772217,,,,,,,,,,,,0.7250115275382996,0.5965567827224731,,0.524817168712616,0.5855920910835266,0.6414467096328735,0.6000217199325562,,,,0.4965832829475403,,,,,1.0,0.77756667137146,0.6167883276939392,0.7851387858390808,0.6634761691093445,0.6632869839668274,0.4909634292125702,1.0,0.6830308437347412,0.7651355266571045,0.7509979605674744,0.9376689791679382,1.0,,0.9618253111839294,0.7811794281005859,,,,,1.0,,1.0,,0.7428658604621887,0.687671422958374,0.990343451499939,0.7333027124404907,,,0.8825200200080872,,,,,1.0,0.708066999912262,0.8262891173362732,0.8297533988952637,,0.3282812535762787,,,,0.9921133518218994,0.9786098599433899,,,,0.6531469821929932,,,0.9056606888771057,0.8024861216545105,0.9095467925071716,,0.81934654712677,,,,0.5772802233695984,0.9965918064117432,1.0,0.9494574666023254,0.8963735699653625,,,0.518945038318634,0.9069478511810303,0.6473109722137451,,1.0,,,,1.0,,,,,,0.7996938228607178,,,1.0,0.7588295340538025,0.7797468900680542,0.8772702813148499,0.7436524629592896,,,0.9969968199729919,,,,,0.9999632239341736,,0.1261662244796753
P5207,0.30919504165649414,,,0.3084455132484436,0.29565849900245667,0.3751148283481598,,0.2534407675266266,0.24857915937900543,1.0,,0.9704194068908691,0.7006188035011292,0.6468040943145752,0.8537471890449524,0.9311631917953491,0.9240501523017883,0.6306602954864502,,,,1.0,,,,0.7904714941978455,,,,,0.5595923662185669,,,,,,0.9854351878166199,0.7428414225578308,0.6797470450401306,0.7807060480117798,,0.8047244548797607,1.0,0.610889196395874,,,0.44029921293258667,,0.8631560802459717,,0.4051497280597687,0.36757975816726685,0.5334224104881287,0.7684541940689087,0.5552046298980713,,,,,,,,,,,,0.28994423151016235,0.6888231635093689,,0.4225918650627136,0.5602123141288757,0.4297032356262207,0.47270825505256653,,,1.0,0.430271178483963,,,,,1.0,0.504703164100647,0.28915250301361084,0.3914405405521393,0.5070522427558899,0.6061945557594299,0.6171844005584717,0.7944146990776062,0.5372962355613708,0.6271897554397583,0.7397135496139526,0.8547157049179077,0.976568341255188,,0.7233157157897949,0.5230297446250916,0.8146497011184692,,,0.9534162878990173,0.9264346957206726,,0.9771851897239685,,0.42395177483558655,0.8021898865699768,0.4667280316352844,0.4555274248123169,,,0.5103991627693176,,1.0,,,0.9981688261032104,0.5768712162971497,0.6494370698928833,0.6579220294952393,0.8934463262557983,0.43264275789260864,1.0,1.0,0.8937594294548035,0.7345402836799622,0.42432498931884766,,1.0,,0.5175698399543762,,,0.694439172744751,0.6056862473487854,0.7395626306533813,,0.6963405013084412,,,1.0,0.339969277381897,0.6829102039337158,0.9649584293365479,0.6660374402999878,0.8745887279510498,,,0.4978439509868622,0.7316014766693115,0.5214184522628784,1.0,0.8399040699005127,0.8740647435188293,1.0,,1.0,1.0,,1.0,,,0.5537770390510559,,,1.0,0.5432644486427307,0.6273888945579529,0.6599750518798828,0.7939237356185913,,,0.9944598078727722,,,,,0.9469837546348572,,0.2657385766506195
P5201,0.35165125131607056,1.0,,0.3277912139892578,0.4589534401893616,0.4690796732902527,,0.3696577847003937,0.41524407267570496,0.9954766631126404,,0.9314550757408142,0.9365158081054688,0.4914654493331909,0.9973279237747192,1.0,0.8678943514823914,0.43494272232055664,,,1.0,0.9999992251396179,,,,0.9984836578369141,,,,,0.7588120102882385,,,,,,1.0,,0.7851685285568237,,,0.9123232364654541,,0.5649479031562805,,1.0,0.5969693064689636,1.0,0.8965039849281311,0.820767879486084,0.42754608392715454,0.6612747311592102,0.4209672808647156,0.7182456254959106,0.6066116094589233,,,,,,,,,,,1.0,0.48120805621147156,0.6197990775108337,,0.667285144329071,0.7235079407691956,0.6993727087974548,0.734250009059906,0.9999845027923584,1.0,0.7761819362640381,0.7002180814743042,,0.999897301197052,,1.0,0.7901711463928223,0.6989895701408386,0.5772042274475098,0.5530765056610107,0.5764457583427429,0.6549864411354065,0.634428083896637,0.8247821927070618,0.6771690249443054,0.768077552318573,0.814512312412262,1.0,0.6278851628303528,,0.5922992825508118,0.6670379042625427,0.8709984421730042,,,0.8438817262649536,0.8595556020736694,1.0,0.8703246116638184,1.0,0.7410308122634888,0.8473721742630005,0.6371590495109558,0.696160078048706,0.9406808018684387,0.8595700263977051,0.6479030251502991,,0.7769089341163635,1.0,1.0,0.9941037893295288,0.6320390105247498,0.7423286437988281,0.5925765633583069,0.8531557321548462,0.6153164505958557,0.9755914211273193,0.8060635328292847,0.9992160797119141,0.6961191892623901,0.6943478584289551,,0.876442015171051,,0.8679152131080627,,,1.0,0.5688145756721497,0.8182963132858276,,0.6472209095954895,,,0.9036571979522705,0.6858707666397095,0.7582674026489258,0.8781423568725586,0.8918253183364868,0.8888323307037354,,,0.5832897424697876,0.7841982245445251,0.6671364903450012,0.9999427199363708,0.6414857506752014,,,,0.8513762354850769,0.9999994039535522,,,1.0,,0.7782038450241089,,,0.8579534292221069,0.7056704163551331,0.8900078535079956,0.740930438041687,0.8022483587265015,0.7734919786453247,0.0,0.6330114603042603,,,,,0.8993515372276306,,0.2806783616542816
P5206,0.42755141854286194,,,0.2307644933462143,0.2713647782802582,0.2858271896839142,,0.36946776509284973,0.30512890219688416,,,,1.0,0.4826531410217285,1.0,,1.0,0.44259408116340637,,,,,,,,0.8626652956008911,,,,,,,,,,,,0.6753543615341187,0.9739214777946472,1.0,,0.7894465327262878,,0.8180511593818665,,,0.7219275832176208,,0.9334391951560974,,0.4327321946620941,0.5533570051193237,0.32542386651039124,0.8735575675964355,0.9736367464065552,,,,,,,,,,,,0.6028286218643188,0.4133942425251007,,0.8189718127250671,0.8372213840484619,,0.6068136692047119,,,,0.5131017565727234,,,,,,0.625529408454895,0.5933390259742737,0.9756460189819336,0.7738320827484131,0.8283997774124146,0.4128744900226593,,0.700713038444519,0.6704474687576294,0.7880436182022095,0.7689111232757568,,,0.9755429029464722,0.8550246953964233,1.0,,,,,,,,0.5138654112815857,0.8029229640960693,0.8876938223838806,0.8790233135223389,,,0.9990220069885254,,,,,,0.8451747298240662,0.8450712561607361,0.8081805109977722,1.0,0.3753901422023773,,,,0.9955228567123413,0.5661630034446716,,,,0.33731961250305176,,,0.7507375478744507,0.6615815162658691,0.9999923706054688,,0.9776245355606079,,,,0.7508491277694702,,1.0,0.9968885183334351,0.9716781973838806,,,0.4465107023715973,0.8242290616035461,0.5572137236595154,,1.0,,,,,,,,,,0.9344130754470825,,,1.0,,0.859496533870697,0.973139762878418,0.9082770943641663,,,1.0,,,,,0.9998148083686829,,0.14707274734973907
P5230,0.23898665606975555,,,0.3079933524131775,0.7055465579032898,0.8289169073104858,,0.3630390167236328,0.43265554308891296,,,,1.0,0.7365509867668152,,,1.0,,,,,,,,,1.0,,,,,0.6768708825111389,,,,,,,,0.9202520847320557,,,,,0.8451441526412964,,,0.46865731477737427,,,,0.4878276586532593,0.4656784236431122,0.4948386549949646,,0.9912571907043457,,,,,,,,,,,,0.9999956488609314,0.569328784942627,,0.9319981336593628,0.9998788237571716,0.8240054249763489,,,,,0.9342784285545349,,,,,,0.9999794960021973,0.9407844543457031,,0.8269023299217224,0.7805291414260864,0.5693603157997131,,0.7229097485542297,,,,,,0.9999958276748657,,,,,,,,,,0.5991801619529724,,,,,,,,,,,,0.9999720454216003,0.9999954104423523,,,0.8948700428009033,,,,0.784164547920227,,,,,,,,,,,,,,,,0.3724757432937622,,,,,,,0.7132046222686768,,0.8861927390098572,,,,,,,,,,,,,,,,0.9105192422866821,,,,,,,,,,,,,0.24685175716876984
P5208,0.38353726267814636,,,0.21949787437915802,0.32175618410110474,0.485680490732193,,0.4833357036113739,0.34904423356056213,,,,1.0,0.5529648065567017,1.0,,1.0,0.885199785232544,,,,,,,,0.9954685568809509,,,,,,,,,,,,0.9997868537902832,0.9504867196083069,1.0,,0.6039413809776306,,0.5651407241821289,,,0.6358457207679749,,0.7447617650032043,,0.27048763632774353,0.5695180892944336,0.48272600769996643,0.8739120364189148,0.9501861333847046,,,,,,,,,,,,0.7989290356636047,0.4613535404205322,,0.47841620445251465,0.7876158356666565,,0.8330735564231873,,,,0.7904731631278992,,,,,,0.8598002195358276,0.5868093371391296,0.9402419328689575,0.858147144317627,0.6368739604949951,0.44692373275756836,,0.5944420099258423,0.5593686103820801,0.7555375099182129,0.76701420545578,,,0.9333092570304871,0.8204564452171326,1.0,,,,,,,,0.7957976460456848,,0.7312039136886597,0.8765646815299988,,,0.999477207660675,,,,,,0.7125407457351685,0.8327348828315735,0.4725947380065918,,0.418181836605072,,,,0.987102746963501,0.9684635996818542,,,,0.7410973906517029,,,0.8384169340133667,0.9563007354736328,,,1.0,,,,0.6528395414352417,,,0.9867479801177979,0.7991897463798523,,,0.7829209566116333,0.9998589158058167,0.6954677700996399,,1.0,,,,,,,,,,0.905691921710968,,,1.0,,0.6194977164268494,0.9999821782112122,0.7686164975166321,,,,,,,,,,0.1431603580713272
P5215,0.35283684730529785,,,0.2438172698020935,0.4036490023136139,0.6037725806236267,,0.41277992725372314,0.3006803095340729,,,1.0,0.9533131718635559,0.6113900542259216,0.999738872051239,,1.0,0.8508008718490601,,,,1.0,,,,0.9426906108856201,,,,,0.8395482897758484,,,,,,,0.7042603492736816,0.752392590045929,0.6876594424247742,,0.8906493782997131,,0.58746737241745,,,0.6972754001617432,,0.787111759185791,,0.3746108114719391,0.4933810234069824,0.4616835415363312,0.9159732460975647,0.7157539129257202,,,,,,,,,,,,0.6317017674446106,0.8034448027610779,,0.7096883654594421,0.7046215534210205,0.71733558177948,0.6668347716331482,,,,0.6503856778144836,,,,,1.0,0.4994645118713379,0.49235281348228455,0.9175352454185486,0.768684983253479,0.6361123323440552,0.6050082445144653,0.9996238946914673,0.7231541275978088,0.784076988697052,0.8343766927719116,0.6039061546325684,0.894268274307251,,0.9109312295913696,0.8389366865158081,0.7664782404899597,,,,0.8963821530342102,,0.9334546327590942,,0.5866023302078247,0.7752254605293274,0.8802065253257751,0.7801909446716309,,,0.6996569633483887,,,,,1.0,0.7088831067085266,0.7138608694076538,0.9943786859512329,0.8501669764518738,0.4930822253227234,,,,0.9140262603759766,0.7808821201324463,,,,0.3756543695926666,,,0.9244721531867981,0.678624153137207,0.8637912273406982,,0.9090144634246826,,,,0.5516167283058167,0.9736190438270569,0.8375684022903442,0.9354548454284668,0.8901158571243286,,,0.4827934205532074,0.8262288570404053,0.5099467039108276,,0.8320974707603455,,,,1.0,,,,,,0.8456937670707703,,,1.0,0.7515691518783569,0.6053425669670105,0.9026812314987183,0.8479034304618835,,,0.9997919797897339,,,,,0.7187134623527527,,0.12924844026565552
P5212,0.29811421036720276,,,0.34527885913848877,0.4220016598701477,0.4901275634765625,,0.3325069844722748,0.31332677602767944,1.0,,0.8333921432495117,0.6131866574287415,0.4096667170524597,0.8107796907424927,0.8640007376670837,0.7158396244049072,0.6000770330429077,,,,1.0,,,,0.5359525084495544,,,,,0.6588816046714783,,,,,,0.9911242127418518,0.5290110111236572,0.6733225584030151,0.8412743210792542,,0.6831053495407104,1.0,0.4622931480407715,,,0.7719323039054871,,0.7537822127342224,,0.30079686641693115,0.34903302788734436,0.49379295110702515,0.7881577014923096,0.46668723225593567,,,,,,,,,,,,0.6358190774917603,0.5736690163612366,,0.6137177348136902,0.5602543354034424,0.3787229657173157,0.7137532234191895,,,1.0,0.6986802220344543,,,,,1.0,0.47175881266593933,0.46116816997528076,0.6663859486579895,0.6744663715362549,0.4493778944015503,0.5362187027931213,0.9036664366722107,0.7151539921760559,0.5556467175483704,0.7159746289253235,0.5316561460494995,0.9259203672409058,,0.6627787947654724,0.8489601612091064,0.7586457133293152,,,0.7440938353538513,0.8705806136131287,,0.9162816405296326,,0.3233078718185425,0.9604118466377258,0.8450986742973328,0.8358779549598694,,,0.7411342263221741,,1.0,,,0.996180534362793,0.5204848051071167,0.5348179340362549,0.6860183477401733,0.8581783175468445,0.5726701021194458,1.0,1.0,0.9027138948440552,0.45919594168663025,0.7308111190795898,,1.0,,0.5221849679946899,,,0.8003748655319214,0.6162922978401184,0.4753109812736511,,0.8647988438606262,,,1.0,0.3989655077457428,0.760750412940979,0.8018267154693604,0.8813819289207458,0.8267286419868469,,,0.580235481262207,0.5846819281578064,0.4618280231952667,1.0,0.8658664226531982,0.9148932695388794,1.0,,1.0,1.0,,1.0,,,0.6235456466674805,,,1.0,0.48076674342155457,0.909284234046936,0.8038878440856934,0.7281151413917542,,,0.9979764223098755,,,,,0.8657852411270142,,0.12473230063915253
P5224,0.34330981969833374,,,0.33565419912338257,0.2765740156173706,0.32182571291923523,,0.4605349898338318,0.31135448813438416,,,,0.999058187007904,0.6011056303977966,1.0,,1.0,0.5209576487541199,,,,,,,,0.886098325252533,,,,,0.9209822416305542,,,,,,,0.9859486222267151,0.9600896239280701,0.9086288213729858,,0.5973749160766602,,0.7734119296073914,,,0.4253007769584656,,0.7269045114517212,,0.5346620082855225,0.5107414722442627,0.3576016128063202,1.0,0.928016185760498,,,,,,,,,,,,0.8085346817970276,0.8304516077041626,,0.8195617198944092,0.8860345482826233,0.829532265663147,0.8229129314422607,,,,0.7417975664138794,,,,,1.0,0.9331978559494019,0.6120185852050781,0.5718599557876587,0.5689036250114441,0.7212530970573425,0.6164569854736328,1.0,0.5669687390327454,0.6762757301330566,0.8237085342407227,0.8607004880905151,,,0.9984365105628967,0.7597194910049438,,,,,,,,,0.69422847032547,,0.4356786608695984,0.7450675368309021,,,0.8881092071533203,,,,,,0.6610211730003357,0.7626085877418518,0.44702115654945374,,0.4762030243873596,,,0.6395120620727539,0.9920047521591187,0.8748476505279541,,,,0.5949130058288574,,,0.7538095712661743,0.5403293967247009,0.8532782793045044,,0.8672477006912231,,,,0.7556855082511902,1.0,,0.529624342918396,0.919691801071167,,,0.4140414595603943,0.8445248007774353,0.6534606218338013,,,,,,,,,,,,0.9396331906318665,,,1.0,0.8302006125450134,0.8325843811035156,0.8843740224838257,0.8476001620292664,,,1.0,,,,,1.0,,0.14897668361663818
P5225,0.46090346574783325,,,0.2035527527332306,0.4352506399154663,0.7351931929588318,,0.2775267958641052,0.38798263669013977,1.0,,,0.9999219179153442,0.5868297815322876,1.0,1.0,1.0,0.6116938591003418,,,,,,,,0.9229254722595215,,,,,,,,,,,,0.7514235377311707,0.9229025840759277,1.0,,0.881619393825531,,0.4948359429836273,,,0.6954885721206665,,0.6966883540153503,,0.3874967098236084,0.611359715461731,0.49757120013237,0.9340155124664307,0.8933232426643372,,,,,,,,,,,,0.6609510779380798,0.6513486504554749,,0.5548502206802368,0.5914348363876343,,0.6355741024017334,,,,0.5087357759475708,,,,,,0.8912308812141418,0.6358676552772522,0.7090296745300293,0.9747936725616455,0.43264535069465637,0.6075291037559509,,0.552536129951477,0.4833444654941559,0.8125460147857666,0.6324179172515869,1.0,,0.9640487432479858,0.7607977986335754,0.9991389513015747,,,,,,,,0.610369861125946,0.8815940618515015,0.7716646790504456,0.7181094884872437,,,0.8880273103713989,,,,,1.0,0.6914505362510681,0.653216540813446,0.6461979150772095,0.5338366627693176,0.4599859416484833,,,,0.7410129308700562,0.48223358392715454,,,,0.6878769397735596,,,0.6464102268218994,0.5851179957389832,0.9938178062438965,,0.8096636533737183,,,,0.7530542612075806,,1.0,0.9540516138076782,0.7223341464996338,,,0.6001296043395996,0.8864405751228333,0.5965695381164551,,1.0,0.7472800612449646,,,,,,,,,0.5080432295799255,,,1.0,0.7024145722389221,0.8820207118988037,0.9028239250183105,0.6861222982406616,,0.7108034491539001,1.0,,,,,0.9506586194038391,,0.1594066023826599
