,Primary_visual_cortex,Medial_superior_temporal_area,Sixth_Visual_Area,Second_Visual_Area,Third_Visual_Area,Forth_Visual_Area,Eighth_Visual_Area,Primary_Motor_Cortex,Primary_Sensory_Cortex,Frontal_Eye_Field,Premotor_Eye_Field,Area_55b,Area_V3A,RetroSplenial_Complex,Parieto-Occipital_Sulcus_Area_2,Seventh_Visual_Area,IntraParietal_Sulcus_Area_1,Fusiform_Face_Complex,Area_V3B,Lateral_Occipital_Area_1,Lateral_Occipital_Area_2,Posterior_InferoTemporal_Complex,Middle_Temporal_Area,Primary_Auditory_Cortex,PeriSylvian_Language_Area,Superior_Frontal_Language_Area,PreCuneus_Visual_Area,Superior_Temporal_Visual_Area,Medial_Area_7P,Area_7m,Parieto-Occipital_Sulcus_Area_1,Area_23d,Area_Ventral_23_a+b,Area_Dorsal_23_a+b,Area_31p_Ventral,Area_5m,Area_5m_ventral,Area_23c,Area_5L,Dorsal_Area_24d,Lateral_Area_7A,Supplementary_and_Cingulate_Eye_Field,Area_6m_Anterior,Medial_6m_anterior,Medial_Area_7A,Lateral_Area_7P,Area_7PC,Area_Lateral_IntraParietal_ventral,Ventral_IntraParietal_Complex,Medial_IntraParietal_Area,Area_1,Area_2,Area_3a,Dorsal_area_6,Area_6mp,Ventral_Area_6,Area_Posterior_24,Area_33_prime,Anterior_24_prime,Area_p32_prime,Area_a24,Area_dorsal_32,Area_8BM,Area_p32,Area_10r,Area_47m,Area_8Av,Area_8Ad,Area_9_Middle,Area_8B_Lateral,Area_9_Posterior,Area_10d,Area_8C,Area_44,Area_45,Area_47L,Area_anterior_47R,Rostral_Area_6,Area_IFJa,Area_IFJp,Area_IFSp,Area_IFSa,Area_posterior_9-46v,Area_46,Area_anterior_9-46v,Area_9-46d,Area_9_anterior,Area_10v,Area_anterior_10p,Polar_10p,Area_11,Area_13,Orbital_Frontal_Complex,Area_47s,Area_Lateral_IntraParietal_dorsal,Area_6_anterior,Inferior_6-8_Transitional_Area,Superior_6-8_Transitional_Area,Area_43,Area_OP4/PV,Area_OP1/SII,Area_OP2-3/VS,Area_52,RetroInsular_Cortex,Area_PFcm,Posterior_Insular_Area_2,Area_TA2,Frontal_OPercular_Area_4,Middle_Insular_Area,Pirform_Cortex,Anterior_Ventral_Insular_Area,Anterior_Agranular_Insula_Complex,Frontal_OPercular_Area_1,Frontal_OPercular_Area_3,Frontal_OPercular_Area_2,Area_PFt,Anterior_IntraParietal_Area,Entorhinal_Cortex,PreSubiculum,Hippocampus,ProStraite_Area,Perirhinal_Ectorhinal_Cortex,Area_STGa,ParaBelt_Complex,Auditory_5_Complex,ParaHippocampal_Area_1,ParaHippocampal_Area_3,Area_STSd_Anterior,Area_STSd_Posterior,Area_STSv_Posterior,Area_TG_Dorsal,Area_TE1_Anterior,Area_TE1_Posterior,Area_TE2_Anterior,Area_TF,Area_TE2_Posterior,Area_PHT,Area_PH,Area_TemporoParietoOccipital_Junction_1,Area_TemporoParietoOccipital_Junction_2,Area_TemporoParietoOccipital_Junction_3,Dorsal_Transitional_Visual_Area,Area_PGp,Area_IntraParietal_2,Area_IntraParietal_1,Area_IntraParietal_0,Area_PF_Opercular,Area_PF_Complex,Area_PFm_Complex,Area_PGi,Area_PGs,Area_V6A,VentroMedial_Visual_Area_1,VentroMedial_Visual_Area_3,ParaHippocampal_Area_2,Area_V4t,Area_FST,Area_V3CD,Area_Lateral_Occipital_3,VentroMedial_Visual_Area_2,Area_31pd,Area_31a,Ventral_Visual_Complex,Area_25,Area_s32,Posterior_OFC_Complex,Area_Posterior_Insular_1,Insular_Granular_Complex,Area_Frontal_Opercular_5,Area_Posterior_10p,Area_Posterior_47r,Area_TG_ventral,Medial_Belt_Complex,Lateral_Belt_Complex,Auditory_4_Complex,Area_STSv_Anterior,Area_TE1_Middle,Para-Insular_Area,Area_Anterior_32_Prime,Area_Posterior_24
P5243,0.40295183658599854,,,0.358637273311615,0.3729226589202881,0.4518844783306122,,0.2426004558801651,0.24726058542728424,,,,1.0,0.5596587657928467,,,,1.0,,,,,,,,1.0,,,,,0.9980918765068054,,,,,,,1.0,0.7213315963745117,,,,,0.8094884157180786,,,0.9646315574645996,,,,0.36244526505470276,0.6093316674232483,0.2874545753002167,,0.9978347420692444,,,,,,,,,,,,0.9088961482048035,0.9278026223182678,,0.548837423324585,0.5723421573638916,0.8399060368537903,0.7523496150970459,,,,0.9777691960334778,,,,,,0.8829765319824219,0.7447658777236938,,0.7994530200958252,0.7715487480163574,0.6972064971923828,,0.5354211926460266,1.0,,,,,0.9999995827674866,0.9997079372406006,,,,,,,,,0.8176395893096924,,,,,,,,,,,,0.453517347574234,0.7289457321166992,,,0.6171570420265198,,,,1.0,0.9999527335166931,,,,0.3386698067188263,,,0.8689696192741394,0.5775539875030518,,,,,,,0.8909919857978821,,,,,,,0.5466442108154297,,0.9421116709709167,,,,,,,,,,,,0.9986512064933777,,,,0.9560399651527405,,,0.7618292570114136,,,,,,,,,,0.1973656713962555
P5236,0.5410982966423035,,,0.4428390562534332,0.5335739850997925,0.7458756566047668,,0.40845462679862976,0.4084973931312561,,,,,0.7862169146537781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5583756566047668,0.6345900297164917,0.4182789623737335,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.7847879528999329,0.9990377426147461,,0.99471116065979,,0.8459237813949585,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8456931710243225,,,,,,,0.6717003583908081,,0.6786774396896362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19504797458648682
P5231,0.3421594798564911,,,0.3630049228668213,0.3478870093822479,0.4156247675418854,,0.3816131353378296,0.30848613381385803,1.0,,0.9998970031738281,0.9994179606437683,0.6522073149681091,1.0,1.0,1.0,0.9095940589904785,,,,,,,,0.7246159315109253,,,,,0.999692440032959,,,,,,0.998224675655365,0.8381010293960571,0.959101140499115,0.8241780996322632,,0.7526807188987732,,0.5965515375137329,,,0.8217841982841492,,0.684672474861145,,0.43348366022109985,0.6877566576004028,0.4110824763774872,0.9364935755729675,0.9107048511505127,,,,,,,,,,,,0.8016092777252197,0.6053408980369568,,0.6099032759666443,0.6656357049942017,0.9431732296943665,0.9045745730400085,,,,0.6353102922439575,,,,,,0.7310287952423096,0.7408734560012817,0.9730184078216553,0.7058674097061157,0.7835552096366882,0.7293350696563721,,0.6675668954849243,0.5788582563400269,0.7235574126243591,0.8074050545692444,0.9281092286109924,,0.8202081322669983,0.7891128659248352,0.7882056832313538,,,1.0,0.9226815104484558,,1.0,,0.8050385117530823,0.48076382279396057,0.8963634967803955,0.7902454733848572,,,0.9666514992713928,,,,,0.9987674355506897,0.6539099216461182,0.6708849668502808,0.5110453963279724,0.8783798217773438,0.3588135540485382,,,,0.6847342848777771,0.6687566041946411,,,,0.6162996888160706,,,0.4806384742259979,0.8076158165931702,0.9894313812255859,,0.9742196202278137,,,,0.8239319324493408,1.0,0.9365864396095276,0.9918397068977356,0.8518251776695251,,,0.6347634196281433,0.9562936425209045,0.6828280687332153,,0.8212474584579468,0.8849509358406067,,,,,,,,,0.5867554545402527,,,1.0,0.9103918075561523,0.7825181484222412,0.9701448678970337,0.7328086495399475,,0.7228295207023621,1.0,,,,,0.9679827094078064,,0.14558015763759613
P5238,0.3992561399936676,,,0.28326931595802307,0.3556223213672638,0.5834969282150269,,0.34271231293678284,0.2453642189502716,1.0,,0.9225994348526001,0.9399864077568054,0.605452299118042,0.8722426891326904,0.899247944355011,0.9568936228752136,0.6455799341201782,,,,1.0,,,,0.7341195344924927,,,,,0.7432372570037842,,,,,,0.9890499114990234,0.6975881457328796,0.9389199018478394,0.7421631813049316,,0.8953040242195129,1.0,0.7450722455978394,,,0.7585399746894836,,0.884408175945282,,0.356799453496933,0.6357259154319763,0.35886237025260925,0.792374312877655,0.8044558763504028,,,,,,,,,,,,0.7167596817016602,0.741371750831604,,0.6450561285018921,0.7645846605300903,0.670062243938446,0.6760605573654175,,,1.0,0.542807400226593,,,,,1.0,0.6032910943031311,0.7491151690483093,0.8126721978187561,0.5647943615913391,0.7494728565216064,0.47202977538108826,0.940129816532135,0.6978887915611267,0.8241631984710693,0.7349988222122192,0.7015669941902161,0.9579951763153076,,0.7727560997009277,0.8114820718765259,0.9036691188812256,,,0.7338585257530212,0.9401026964187622,,0.9520441293716431,,0.796454131603241,0.7110854983329773,0.8358435034751892,0.7627541422843933,,,0.8681827783584595,,1.0,,,0.9935355186462402,0.7252737879753113,0.7661635875701904,0.7792341113090515,0.9543120265007019,0.567604660987854,1.0,0.8010303378105164,0.9112626314163208,0.8630980253219604,0.7361218929290771,,1.0,,0.6046359539031982,,,0.6840103268623352,0.6797513365745544,0.8831519484519958,,0.6793070435523987,,,1.0,0.6077085733413696,0.912928581237793,0.83951336145401,0.846819281578064,0.9401137232780457,,,0.4735144376754761,0.7667468190193176,0.5628759860992432,1.0,0.9230349063873291,0.8198175430297852,1.0,,1.0,1.0,,1.0,,,0.7477721571922302,,,1.0,0.8202090263366699,0.8073017597198486,0.7511428594589233,0.8945634365081787,,,0.9898359775543213,,,,,0.8339846134185791,,0.14386773109436035
P5254,0.2219928652048111,,,0.3457512855529785,0.5451565980911255,0.49195751547813416,,0.3561667501926422,0.27853286266326904,1.0,,0.9127557873725891,0.6934993267059326,0.5185218453407288,0.8909925818443298,0.8744590282440186,0.5276445746421814,0.4563366770744324,,,1.0,1.0,,,,0.7328983545303345,,,,,0.5149988532066345,,,,,,0.998548150062561,0.5372836589813232,0.5207812786102295,0.7876330018043518,,0.8786923885345459,1.0,0.49868860840797424,,,0.6166331171989441,,0.8763190507888794,,0.49452945590019226,0.49823158979415894,0.5890550017356873,0.5133435726165771,0.4446203112602234,,,,,,,,,,,,0.6250901222229004,0.6376097202301025,,0.40518060326576233,0.5212906002998352,0.49998217821121216,0.6531872153282166,,,1.0,0.5890510678291321,,,,,1.0,0.48345762491226196,0.5306565761566162,0.7533102631568909,0.6861417889595032,0.46950453519821167,0.332320898771286,0.8709880113601685,0.5675172805786133,0.6734130382537842,0.8181236982345581,0.5179198980331421,0.8837749361991882,,0.6546945571899414,0.6804826259613037,0.9262723922729492,,,0.799740195274353,0.7576159834861755,,0.9067916870117188,,0.4011065661907196,0.8916009664535522,0.8036116361618042,0.868499219417572,,,0.5638836622238159,,1.0,,,0.9666852951049805,0.6626081466674805,0.5889561772346497,0.6844859719276428,0.976626992225647,0.6108325123786926,1.0,0.9347380995750427,0.9182085394859314,0.5562389492988586,0.6318497657775879,,0.9986182451248169,,0.37289169430732727,,,0.8148895502090454,0.40457454323768616,0.5790683031082153,,0.6793028712272644,,,1.0,0.3941693603992462,0.6373463273048401,0.7691879868507385,0.8149027824401855,0.8572083711624146,,,0.48827657103538513,0.5221539735794067,0.36607205867767334,1.0,0.9416000247001648,0.9849626421928406,1.0,,1.0,1.0,,1.0,,,0.6872501373291016,,,1.0,0.6889470219612122,0.8916788697242737,0.6050277948379517,0.7426788806915283,,,0.8039233088493347,,,,,0.7446193695068359,,0.26411378383636475
P5253,0.38434848189353943,,,0.2693203389644623,0.5701134204864502,0.6521109342575073,,0.38759392499923706,0.38010114431381226,,,0.9997254014015198,0.9078848958015442,0.569261372089386,0.995123565196991,,0.9688069820404053,0.6973958611488342,,,,,,,,0.8253112435340881,,,,,0.8809442520141602,,,,,,,,0.8787409663200378,,,0.9497079849243164,,0.6928554773330688,,1.0,0.7276507019996643,1.0,0.7287798523902893,1.0,0.5012940168380737,0.5221601724624634,0.30270639061927795,0.9850255846977234,0.6837829351425171,,,,,,,,,,,,0.6918220520019531,0.6297984719276428,,0.7582764029502869,0.9126216173171997,0.7594003081321716,0.7650265693664551,1.0,,0.9894165396690369,0.7524552941322327,,,,1.0,0.8374747633934021,0.6385965347290039,0.6057972311973572,0.8588424324989319,0.8147711157798767,0.7434458136558533,0.5017507076263428,0.9999754428863525,0.8124363422393799,0.8120512366294861,0.6528381705284119,0.8301652669906616,0.999398410320282,,0.8861442804336548,0.7559258937835693,0.6970139145851135,,,0.9886455535888672,0.7411721348762512,,,,0.6418066620826721,0.9095843434333801,0.9652681946754456,0.8782888054847717,0.889094352722168,0.8587735891342163,0.7619602680206299,,,,1.0,,0.677172064781189,0.8813489079475403,0.9999217987060547,0.8877941966056824,0.5839783549308777,0.9998626112937927,,1.0,0.7102554440498352,0.9339064955711365,,,,0.43009263277053833,,,1.0,0.6550049185752869,0.8694578409194946,,0.8308258056640625,,,,0.6325399279594421,0.8813571333885193,0.8629270792007446,0.6769139766693115,0.7906928062438965,,,0.47209158539772034,0.8334417939186096,0.5955932140350342,1.0,,,,,0.9648445844650269,,,,1.0,,0.8298411965370178,,,0.8478148579597473,0.7376793622970581,0.728782594203949,0.8186337947845459,0.9584370255470276,0.9989169239997864,,0.9873621463775635,,,,,0.8596063256263733,,0.18912972509860992
P5237,0.2926960587501526,,,0.38367605209350586,0.3203543424606323,0.328187495470047,,0.27025118470191956,0.2657613456249237,1.0,,1.0,0.9774863719940186,0.5309141874313354,1.0,1.0,1.0,0.5235129594802856,,,,,,,,0.8272074460983276,,,,,,,,,,,1.0,0.6789053678512573,0.8022356629371643,1.0,,0.8498251438140869,,0.5845474600791931,,,0.6523793935775757,,0.7878627181053162,,0.456885427236557,0.4315106272697449,0.3073223829269409,0.9244742393493652,0.7104218602180481,,,,,,,,,,,,0.5099839568138123,0.6228802800178528,,0.7688007950782776,0.7367805242538452,,0.6269523501396179,,,,0.5851598978042603,,,,,,0.7046353220939636,0.5182114839553833,0.6093186140060425,0.43166518211364746,0.5613389015197754,0.6785948276519775,,0.7838606834411621,0.6613731384277344,0.7118840217590332,0.768239438533783,1.0,,0.6961985230445862,0.8069816827774048,0.9860330820083618,,,,,,,,0.5134109854698181,0.8965743184089661,0.6748645305633545,0.6559334993362427,,,0.8474875688552856,,,,,0.999273955821991,0.7246868014335632,0.6186982989311218,0.7038400769233704,0.8383483290672302,0.4610491394996643,,,,0.7205492258071899,0.46033889055252075,,,,0.3825163245201111,,,0.6697237491607666,0.5015718340873718,0.8466216921806335,,0.7866743206977844,,,,0.6185322999954224,,1.0,0.8559496402740479,0.8202394843101501,,,0.7777246236801147,0.8085450530052185,0.4629461169242859,,1.0,0.9386032223701477,,,,,,,,,0.5947372913360596,,,1.0,0.9053196310997009,0.7748143076896667,0.8188079595565796,0.729409396648407,,0.7675817012786865,1.0,,,,,0.7959768772125244,,0.2589085102081299
P5252,0.4597201347351074,,1.0,0.46964821219444275,0.4845753014087677,0.6417707204818726,,0.43456876277923584,0.35464122891426086,1.0,,0.7562640905380249,0.734676718711853,0.6309570670127869,0.7532287836074829,0.8071913719177246,0.736532986164093,0.5462834239006042,,,,0.9999144077301025,,,,0.4163554906845093,,,,,0.7326966524124146,,,,,,0.9968485236167908,0.9775969386100769,0.7114393711090088,0.5740782618522644,,0.8448396325111389,,0.7367121577262878,,1.0,0.7222837805747986,1.0,0.7699713706970215,1.0,0.43123823404312134,0.2892233431339264,0.43805769085884094,0.7321516871452332,0.5856052041053772,,,,,,,,,,,,0.41875502467155457,0.7925493121147156,,0.6816641092300415,0.7862075567245483,0.6045569777488708,0.8032793402671814,,,1.0,0.7821224927902222,,,,,0.6289393305778503,0.4736368954181671,0.5457310080528259,0.5928896069526672,0.8535356521606445,0.7308498024940491,0.5913742780685425,0.7973043322563171,0.7791013121604919,0.8311644196510315,0.9223139882087708,0.5783470869064331,0.6759989261627197,,0.8342422246932983,0.7771962285041809,0.8602883815765381,,,0.9952239394187927,0.8290117979049683,,0.9154385328292847,,0.5789468288421631,0.7532792687416077,0.6663680076599121,0.7110404372215271,1.0,1.0,0.6919170022010803,,0.9295457601547241,,1.0,0.998540461063385,0.9176873564720154,0.8048872351646423,0.8214676976203918,0.8350843787193298,0.7533380389213562,1.0,0.8197333216667175,0.8004557490348816,0.6614977717399597,0.7856491804122925,1.0,0.8319439888000488,,0.5400393605232239,,,0.9981603622436523,0.7725165486335754,0.6427218914031982,,0.5774535536766052,,,0.9142165780067444,0.6578491926193237,0.7475658655166626,0.907271683216095,0.9085132479667664,0.9054787158966064,,,0.5682915449142456,0.4172063171863556,0.35250961780548096,0.9999839663505554,0.892860472202301,0.8249999284744263,1.0,,0.765449583530426,1.0,,0.9306792616844177,1.0,,0.7964353561401367,,,0.9343869090080261,0.7161843180656433,0.8707508444786072,0.7452503442764282,0.7913804054260254,0.7992550730705261,,0.6323369741439819,,,,,0.7086439728736877,,0.3023039996623993
P5247,0.2906252145767212,,,0.3417122960090637,0.5337715744972229,0.4250609278678894,,0.5541629195213318,0.3711765706539154,1.0,,0.9986771941184998,0.9147957563400269,0.6845958828926086,0.9736919403076172,0.8809632062911987,0.9996195435523987,0.7184632420539856,,,,1.0,,,,0.9037889242172241,,,,,0.9531987309455872,,,,,,0.9999802708625793,0.6592563390731812,0.7756643891334534,0.8604494333267212,,0.8118885159492493,1.0,0.7879059314727783,,,0.691828727722168,,0.7739627957344055,,0.7120926380157471,0.6983452439308167,0.5713751316070557,0.9405162334442139,0.8123667240142822,,,,,,,,,,,,0.5741645693778992,0.7525343298912048,,0.8285462856292725,0.8468723297119141,0.7137733697891235,0.6001955270767212,,,,0.5679802298545837,,,,,1.0,0.5539296269416809,0.518513560295105,0.8158347606658936,0.5647105574607849,0.8274961709976196,0.43230506777763367,0.9419863224029541,0.8433326482772827,0.7712259292602539,0.6883339285850525,0.7904874682426453,0.9402369856834412,,0.930106520652771,0.7624228596687317,0.7477364540100098,,,0.8591600060462952,0.9407947659492493,,0.9840033650398254,,0.6215806007385254,0.8897401094436646,0.7517914175987244,0.8789631724357605,,,0.8651422262191772,,,,,0.9990110993385315,0.8141228556632996,0.8368508219718933,0.953952968120575,0.8836777806282043,0.44033414125442505,,1.0,0.9653618931770325,0.8259304165840149,0.8193768262863159,,1.0,,0.5189312696456909,,,0.5973746180534363,0.6058098077774048,0.7976464033126831,,0.7392228245735168,,,1.0,0.7203901410102844,0.7236859798431396,0.9821149706840515,0.970946729183197,0.9167511463165283,,,0.4705500602722168,0.7874385118484497,0.4619394838809967,1.0,0.8531274199485779,0.8875652551651001,,,1.0,,,1.0,,,0.809893012046814,,,1.0,0.7339540719985962,0.9202873110771179,0.9139106869697571,0.8488844633102417,,,0.9993734955787659,,,,,0.9541303515434265,,0.1618751585483551
P5249,0.2530320882797241,,,0.30584603548049927,0.26298433542251587,0.33062633872032166,,0.38346582651138306,0.4705488383769989,1.0,,1.0,0.9785293936729431,0.6168233752250671,1.0,1.0,1.0,0.5225167274475098,,,,,,,,0.673291802406311,,,,,,,,,,,1.0,0.7254866361618042,0.7854096293449402,1.0,,0.8000487685203552,,0.4726458489894867,,,0.5658441185951233,,0.7689977288246155,,0.2853354811668396,0.37592995166778564,0.4437423348426819,0.907393753528595,0.7165587544441223,,,,,,,,,,,,0.40986454486846924,0.48628589510917664,,0.5244311690330505,0.6865049600601196,,0.5213896632194519,,,,0.44613882899284363,,,,,,0.41375964879989624,0.3962707817554474,0.6905215382575989,0.5720424652099609,0.5160408020019531,0.5635026097297668,,0.5348124504089355,0.6334658861160278,0.5684118270874023,0.649653971195221,1.0,,0.5668129324913025,0.8321177363395691,0.9924349784851074,,,,,,,,0.40201154351234436,0.8641968369483948,0.7040338516235352,0.6480675339698792,,,0.8511548042297363,,,,,0.999998927116394,0.6352444291114807,0.6268483400344849,0.7638520002365112,0.8029358983039856,0.38636913895606995,,,,0.7697965502738953,0.6273770332336426,,,,0.29347917437553406,,,0.3867165148258209,0.5051885843276978,0.9327704310417175,,0.7231343984603882,,,,0.6536831259727478,,1.0,0.9333012700080872,0.8791702389717102,,,0.5663004517555237,0.8827005624771118,0.4224977195262909,,1.0,0.8819465637207031,,,,,,,,,0.528900146484375,,,1.0,0.8796394467353821,0.8031688332557678,0.8162466287612915,0.6665840744972229,,0.6298904418945312,1.0,,,,,0.7552171349525452,,0.1625228375196457
